"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_Length","type_value_Longball","type_value_Angle","type_value_PassEndX","type_value_PassEndY","type_value_OtherBodyPart","type_value_LayOff","type_value_Chipped","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_ThrowIn","type_value_Head","type_value_Cross","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_ShotAssist","type_value_IntentionalAssist","type_value_Throughball","type_value_BigChanceCreated","type_value_KeyPass","type_value_RegularPlay","type_value_BigChance","type_value_Assisted","type_value_MissHigh","type_value_FirstTouch","type_value_RelatedEventId","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Volley","type_value_GoalMouthY","type_value_LeftFoot","type_value_GoalKick","type_value_Foul","type_value_AerialFoul","type_value_FreekickTaken","type_value_BlockedCross","type_value_MissLeft","type_value_CornerTaken","type_value_PlayerCaughtOffside","type_value_GoalDisallowed","type_value_IndirectFreekickTaken","type_value_MissRight","type_value_BlockedY","type_value_BlockedX","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_FromCorner","type_value_Yellow","type_value_HighRight","type_value_DivingSave","type_value_Hands","type_value_ParriedDanger","type_value_KeeperSaveObox","type_value_DirectFreekick","type_value_HighLeft","type_value_BoxRight","type_value_FastBreak","type_value_LastMan","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_OverRun","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","value_StandingSave","value_Zone","value_Length","value_Longball","value_Angle","value_PassEndX","value_PassEndY","value_OtherBodyPart","value_LayOff","value_Chipped","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_ThrowIn","value_Head","value_Cross","value_RightFoot","value_HighClaim","value_KeeperThrow","value_ShotAssist","value_IntentionalAssist","value_Throughball","value_BigChanceCreated","value_KeyPass","value_RegularPlay","value_BigChance","value_Assisted","value_MissHigh","value_FirstTouch","value_RelatedEventId","value_BoxCentre","value_GoalMouthZ","value_Volley","value_GoalMouthY","value_LeftFoot","value_GoalKick","value_Foul","value_AerialFoul","value_FreekickTaken","value_BlockedCross","value_MissLeft","value_CornerTaken","value_PlayerCaughtOffside","value_GoalDisallowed","value_IndirectFreekickTaken","value_MissRight","value_BlockedY","value_BlockedX","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_Blocked","value_LowCentre","value_OutfielderBlock","value_FromCorner","value_Yellow","value_HighRight","value_DivingSave","value_Hands","value_ParriedDanger","value_KeeperSaveObox","value_DirectFreekick","value_HighLeft","value_BoxRight","value_FastBreak","value_LastMan","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_IntentionalGoalAssist","value_LowRight","value_OverRun","value_ParriedSafe","value_KeeperSaveInTheBox","value_TeamPlayerFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
428,222,22,4,32,2.73,29.036,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 128, 36, 38, 215, 218)",TRUE,260843,32.025,11.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0666666666667,2815413441,22,178,56,212,1,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","34.2",NA,"5.74","30.5","16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",24,"Andre Onana","GK",TRUE,26.0030563896349,0,-31.0140636342312,"A. Onana",428,29,"Man Utd",428
429,188,22,7,15,71.085,54.944,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,421351,79.8,55.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1166666666667,2815413463,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","8.7",NA,"0.05","76.0","81.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",6,"Levi Colwill","DC",TRUE,6.78723711952323,0,3.12630173567908,"L. Colwill",429,29,"Man Utd",429
430,223,22,9,32,28.56,12.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,349932,32.655,22.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15,2815413473,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","10.7",NA,"1.18","31.1","33.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.0105949,0.01110462,0.00050972,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,6.08616230385718,0,67.5853321157692,"N. Mazraoui",430,29,"Man Utd",430
431,224,22,10,32,33.39,22.984,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 35, 38, 215, 218)",TRUE,123761,32.655,18.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1666666666667,2815413481,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.5",NA,"4.55","31.1","27.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",8,"Bruno Fernandes","MC",TRUE,-1.53529543640498,0,-99.3007685457909,"B. Fernandes",431,29,"Man Utd",431
432,189,22,11,15,74.655,44.336,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,410175,78.96,42.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1833333333333,2815413497,22,178,56,212,NA,213,140,141,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.6",NA,"5.91","75.2","62.7",NA,NA,NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",25,"Moises Caicedo","DMC",TRUE,4.62232265733451,0,-21.5485511180703,"M. Caicedo",432,29,"Man Utd",432
433,225,22,11,32,29.19,21.42,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,88526,29.19,21.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1833333333333,2815413525,22,178,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",18,"Casemiro","MC",TRUE,0,0,0,"Casemiro",433,29,"Man Utd",433
434,190,22,12,15,73.08,39.78,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,369430,73.08,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,2815413541,22,178,56,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",8,"Enzo Fernandez","DMC",TRUE,0,0,0,"E. Fernandez",434,29,"Man Utd",434
435,226,22,12,32,31.92,28.22,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,123761,31.92,28.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,2815413571,22,178,56,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Man Utd","Chelsea",8,"Bruno Fernandes","MC",TRUE,0,0,0,"B. Fernandes",435,29,"Man Utd",435
436,191,22,13,15,72.45,37.468,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,369430,72.45,37.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2166666666667,2815413545,22,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,NA,NA,NA,"Chelsea","Man Utd",8,"Enzo Fernandez","DMC",TRUE,0,0,0,"E. Fernandez",436,29,"Man Utd",436
437,227,22,16,32,37.59,26.384,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,123761,44.205,17.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2666666666667,2815413611,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","11.0",NA,"5.36","42.1","25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01262646,0.01429128,0.00166482,"Man Utd","Chelsea",8,"Bruno Fernandes","MC",TRUE,4.87380632453586,0,-52.9799089667261,"B. Fernandes",437,29,"Man Utd",437
438,228,22,19,32,45.885,17.34,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,349932,61.32,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3166666666667,2815413697,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","19.5",NA,"5.63","58.4","8.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01429128,0.0174506,0.00315932,"Man Utd","Chelsea",3,"Noussair Mazraoui","DMR",TRUE,9.22946576658683,0,-37.6313268986581,"N. Mazraoui",438,29,"Man Utd",438
439,228.5,22,21,32,61.32,5.44,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,386634,48.825,7.956,NA,NA,NA,NA,NA,229,NA,NA,NA,NA,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.0174506,0.01248344,-0.00496716,"Man Utd","Chelsea",16,"Amad Diallo","AMC",TRUE,0,-9.73038630115661,168.615131942872,"A. Diallo",439,29,"Man Utd",439
440,229,22,23,32,48.825,7.956,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,386634,31.29,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3833333333333,2815413705,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","19.7",NA,"2.67","29.8","25.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01248344,0.01110462,-0.00137882,"Man Utd","Chelsea",16,"Amad Diallo","AMC",TRUE,-13.7263264297841,0,152.716743569511,"A. Diallo",440,29,"Man Utd",440
441,230,22,25,32,31.29,17.136,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,100008,30.135,34.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4166666666667,2815413749,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","17.8",NA,"1.64","28.7","51.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01110462,0.01132376,0.00021914,"Man Utd","Chelsea",2,"Victor Lindelof","DC",TRUE,0.744320661551413,0,93.7234302545276,"V. Lindelof",441,29,"Man Utd",441
442,230.5,22,26.5,32,30.135,34.884,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,99487,36.015,39.372,NA,NA,NA,NA,NA,231,NA,NA,NA,NA,22.4416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01132376,0.01262646,0.0013027,"Man Utd","Chelsea",5,"Harry Maguire","DC",TRUE,0,5.6763708616721,37.3532379864328,"H. Maguire",442,29,"Man Utd",442
443,231,22,28,32,36.015,39.372,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,99487,56.385,61.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4666666666667,2815413787,22,178,56,212,NA,213,140,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","29.8",NA,"0.82","53.7","89.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 08:05:00",39849,"Stamford Bridge","Chris Kavanagh","1 : 0",15,32,0.01262646,0.01473596,0.0021095,"Man Utd","Chelsea",5,"Harry Maguire","DC",TRUE,13.5201231147271,0,46.8896808618608,"H. Maguire",443,29,"Man Utd",443
