"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_PassEndX","type_value_Length","type_value_Zone","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissRight","type_value_MissLeft","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_CornerTaken","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_LowCentre","type_value_BlockedX","type_value_Assisted","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_BlockedY","type_value_LeftFoot","type_value_FirstTouch","type_value_RegularPlay","type_value_RelatedEventId","type_value_SmallBoxLeft","type_value_Collected","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_LayOff","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_Blocked","type_value_BoxRight","type_value_LowLeft","type_value_OutfielderBlock","type_value_BoxCentre","type_value_FromCorner","type_value_HighCentre","type_value_LowRight","type_value_Volley","type_value_ParriedDanger","type_value_GoalKick","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_BigChanceCreated","type_value_BigChance","type_value_ParriedSafe","type_value_Feet","type_value_OutOfBoxLeft","type_value_IndividualPlay","type_value_MissHigh","type_value_FastBreak","type_value_SetPiece","type_value_HighRight","type_value_SmallBoxRight","type_value_OutOfBoxCentre","type_value_Yellow","type_value_SixYardBlock","type_value_SavedOffline","type_value_SmallBoxCentre","type_value_IntentionalGoalAssist","type_value_DirectFreekick","type_value_BlockedCross","type_value_KeeperSaveObox","type_value_HighClaim","type_value_HighLeft","type_value_ThrowinSetPiece","type_value_OverRun","type_value_OneOnOne","type_value_BoxLeft","value_Angle","value_PassEndY","value_StandingSave","value_PassEndX","value_Length","value_Zone","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissRight","value_MissLeft","value_Cross","value_Chipped","value_RightFoot","value_CornerTaken","value_Head","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_LowCentre","value_BlockedX","value_Assisted","value_GoalMouthY","value_GoalMouthZ","value_BlockedY","value_LeftFoot","value_FirstTouch","value_RegularPlay","value_RelatedEventId","value_SmallBoxLeft","value_Collected","value_DivingSave","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_KeeperThrow","value_OtherBodyPart","value_LayOff","value_ThrowIn","value_Foul","value_FreekickTaken","value_GoalDisallowed","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Throughball","value_Blocked","value_BoxRight","value_LowLeft","value_OutfielderBlock","value_BoxCentre","value_FromCorner","value_HighCentre","value_LowRight","value_Volley","value_ParriedDanger","value_GoalKick","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_BigChanceCreated","value_BigChance","value_ParriedSafe","value_Feet","value_OutOfBoxLeft","value_IndividualPlay","value_MissHigh","value_FastBreak","value_SetPiece","value_HighRight","value_SmallBoxRight","value_OutOfBoxCentre","value_Yellow","value_SixYardBlock","value_SavedOffline","value_SmallBoxCentre","value_IntentionalGoalAssist","value_DirectFreekick","value_BlockedCross","value_KeeperSaveObox","value_HighClaim","value_HighLeft","value_ThrowinSetPiece","value_OverRun","value_OneOnOne","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
137,68,5,33,30,46.725,29.104,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,330816,47.985,43.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.55,2813521499,5,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.48","63.7",NA,"45.7","14.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01484598,0.01429128,-0.0005547,"Tottenham","Crystal Palace",4,"Kevin Danso","DC",TRUE,0.709224714468974,0,84.9335476446845,"K. Danso",137,10,"Tottenham",137
138,68.5,5,34.5,30,47.985,43.316,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,103837,55.335,46.716,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,5.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01429128,0.01685596,0.00256468,"Tottenham","Crystal Palace",33,"Ben Davies","DC",TRUE,0,6.50404840053398,24.8245547691834,"B. Davies",138,10,"Tottenham",138
139,69,5,36,30,55.335,46.716,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,103837,74.025,63.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2813521535,5,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.74","93.6",NA,"70.5","25.2","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01685596,0.02122129,0.00436533,"Tottenham","Crystal Palace",33,"Ben Davies","DC",TRUE,8.38983212676322,0,42.1746582303006,"B. Davies",139,10,"Tottenham",139
140,70,5,39,30,74.13,63.376,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,422885,79.275,62.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,2813521541,5,213,141,178,140,212,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.13","92.0",NA,"75.5","5.2","Left",NA,NA,"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",11,"Mathys Tel","FWL",TRUE,4.17585011263608,0,-9.01208060491204,"M. Tel",140,10,"Tottenham",140
141,411,5,39,162,32.655,4.216,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,400496,32.655,4.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,2813573131,5,NA,NA,178,NA,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",12,"Daniel Munoz","DMR",TRUE,0,0,0,"D. Munoz",141,11,"Crystal Palace",141
142,411.5,5,40,162,32.655,4.216,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,400496,25.62,7.208,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.00977659,0.00844854,-0.00132805,"Crystal Palace","Tottenham",12,"Daniel Munoz","DMR",TRUE,0,-5.54335717169924,156.959850546933,"D. Munoz",142,11,"Crystal Palace",142
143,62,5,41,162,25.62,7.208,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,400496,32.865,18.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68333333333333,2813521623,5,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.99","26.7",NA,"31.3","13.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.00844854,0.01110462,0.00265608,"Crystal Palace","Tottenham",12,"Daniel Munoz","DMR",TRUE,9.92492359305623,0,56.5048153262588,"D. Munoz",143,11,"Crystal Palace",143
144,63,5,43,162,31.92,20.604,"FirstHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,133464,31.92,20.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71666666666667,2813521631,5,NA,NA,NA,NA,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",8,"Jefferson Lerma","MC",TRUE,0,0,0,"J. Lerma",144,11,"Crystal Palace",144
145,71,5,44,30,73.08,47.396,"FirstHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,355855,73.08,47.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73333333333333,2813521659,5,NA,NA,178,NA,NA,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",21,"Dejan Kulusevski","FW",TRUE,0,0,0,"D. Kulusevski",145,11,"Crystal Palace",145
146,64,5,59,162,36.225,21.828,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 35, 37, 215, 218)",TRUE,108638,23.73,33.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.98333333333333,2813521899,5,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.41","48.7",NA,"22.6","16.8","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01269174,0.01016549,-0.00252625,"Crystal Palace","Tottenham",19,"Will Hughes","MC",TRUE,-11.4309946728534,0,137.90529892491,"W. Hughes",146,11,"Crystal Palace",146
147,64.5,6,0,162,23.73,33.116,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,401130,27.3,39.508,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01016549,0.01132376,0.00115827,"Crystal Palace","Tottenham",5,"Maxence Lacroix","DC",TRUE,0,3.37982664070334,60.8161769510566,"M. Lacroix",147,11,"Crystal Palace",147
148,65,6,1,162,27.3,39.508,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,401130,30.03,53.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01666666666667,2813521933,6,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.38","79.3",NA,"28.6","14.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01132376,0.0105949,-0.00072886,"Crystal Palace","Tottenham",5,"Maxence Lacroix","DC",TRUE,0.322649096245428,0,79.2767141428058,"M. Lacroix",148,11,"Crystal Palace",148
149,66,6,4,162,30.03,53.924,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,374631,40.215,63.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06666666666667,2813521991,6,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.78","94.1",NA,"38.3","14.3","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.0105949,0.01126267,0.00066777,"Crystal Palace","Tottenham",6,"Marc Guehi","DC",TRUE,6.18342261171088,0,44.6576272011191,"M. Guehi",149,11,"Crystal Palace",149
150,67,6,6,162,38.22,64.872,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,389579,23.52,55.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,2813522031,6,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.73","81.1",NA,"22.4","17.6","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.01126267,0.00942382,-0.00183885,"Crystal Palace","Tottenham",3,"Tyrick Mitchell","DML",TRUE,-10.6090320665599,0,-146.515499630752,"T. Mitchell",150,11,"Crystal Palace",150
