"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_ThrowIn","type_value_Cross","type_value_RightFoot","type_value_Chipped","type_value_GoalKick","type_value_MissHigh","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_LeftFoot","type_value_CornerTaken","type_value_Head","type_value_FromCorner","type_value_BlockedX","type_value_BlockedY","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_BoxLeft","type_value_FirstTouch","type_value_BigChanceCreated","type_value_KeyPass","type_value_SmallBoxCentre","type_value_Assisted","type_value_LowLeft","type_value_BigChance","type_value_RelatedEventId","type_value_ParriedDanger","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_LayOff","type_value_IndividualPlay","type_value_BoxCentre","type_value_RegularPlay","type_value_Foul","type_value_FreekickTaken","type_value_HighClaim","type_value_LastMan","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_ShotAssist","type_value_IntentionalAssist","type_value_SmallBoxLeft","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_OtherBodyPart","type_value_LeadingToAttempt","type_value_Blocked","type_value_SavedOffline","type_value_LowCentre","type_value_OutfielderBlock","type_value_SetPiece","type_value_LowRight","type_value_GoalDisallowed","type_value_Throughball","type_value_IntentionalGoalAssist","type_value_OneOnOne","type_value_Volley","type_value_BoxRight","type_value_HighCentre","type_value_ParriedSafe","type_value_HighRight","type_value_Feet","type_value_OutOfBoxCentre","type_value_Yellow","type_value_DivingSave","type_value_OverRun","type_value_FastBreak","value_Zone","value_PassEndX","value_StandingSave","value_PassEndY","value_Length","value_Angle","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_ThrowIn","value_Cross","value_RightFoot","value_Chipped","value_GoalKick","value_MissHigh","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_LeftFoot","value_CornerTaken","value_Head","value_FromCorner","value_BlockedX","value_BlockedY","value_GoalMouthZ","value_GoalMouthY","value_BoxLeft","value_FirstTouch","value_BigChanceCreated","value_KeyPass","value_SmallBoxCentre","value_Assisted","value_LowLeft","value_BigChance","value_RelatedEventId","value_ParriedDanger","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_LayOff","value_IndividualPlay","value_BoxCentre","value_RegularPlay","value_Foul","value_FreekickTaken","value_HighClaim","value_LastMan","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_ShotAssist","value_IntentionalAssist","value_SmallBoxLeft","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_OtherBodyPart","value_LeadingToAttempt","value_Blocked","value_SavedOffline","value_LowCentre","value_OutfielderBlock","value_SetPiece","value_LowRight","value_GoalDisallowed","value_Throughball","value_IntentionalGoalAssist","value_OneOnOne","value_Volley","value_BoxRight","value_HighCentre","value_ParriedSafe","value_HighRight","value_Feet","value_OutOfBoxCentre","value_Yellow","value_DivingSave","value_OverRun","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
527,231,24,54,18,24.36,52.02,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 35, 38, 215, 218)",TRUE,447231,19.635,46.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.9,2816364109,24,56,140,NA,141,212,213,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","18.7",NA,"68.3","7.3","4.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",18,"Mateus Fernandes","AMC",TRUE,-3.63836900421889,0,-130.277328907022,"M. Fernandes",527,21,"Southampton",527
528,253,24,57,31,88.725,18.836,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,116317,88.725,18.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.95,2816362701,24,56,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",16,"Abdoulaye Doucoure","AMC",TRUE,0,0,0,"A. Doucoure",528,21,"Southampton",528
529,194,25,0,18,26.67,40.8,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 124, 36, 38, 216, 218)",TRUE,447231,40.11,29.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2816362763,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","38.2",NA,"43.0","17.7","5.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01132376,0.01262646,0.0013027,"Southampton","Everton",18,"Mateus Fernandes","AMC",TRUE,13.5602570172054,0,-40.699451782601,"M. Fernandes",529,21,"Southampton",529
530,194.5,25,2,18,40.11,29.24,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,438067,58.485,43.52,NA,NA,NA,NA,NA,195,NA,NA,NA,NA,25.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01262646,0.01685596,0.0042295,"Southampton","Everton",33,"Tyler Dibling","AMC",TRUE,0,17.5851378973381,37.8523102136141,"T. Dibling",530,21,"Southampton",530
531,195,25,4,18,58.485,43.52,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,438067,58.485,43.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0666666666667,2816362767,25,56,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,"254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Southampton","Everton",33,"Tyler Dibling","AMC",TRUE,0,0,0,"T. Dibling",531,21,"Southampton",531
532,254,25,5,31,46.515,24.48,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,8166,46.515,24.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0833333333333,2816362777,25,56,NA,178,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",18,"Ashley Young","Sub",NA,0,0,0,"A. Young",532,22,"Everton",532
533,268,25,5,31,45.57,23.868,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,345516,45.57,23.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0833333333333,2816363629,25,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",19,"Vitalii Mykolenko","DL",TRUE,0,0,0,"V. Mykolenko",533,22,"Everton",533
534,256,25,8,31,49.14,20.196,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,8166,60.06,18.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1333333333333,2816362791,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","57.2",NA,"26.7","11.1","6.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01429128,0.01685596,0.00256468,"Everton","Southampton",18,"Ashley Young","Sub",NA,9.88914352954743,0,-10.5816355209438,"A. Young",534,22,"Everton",534
535,257,25,9,31,60.06,18.156,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 216, 218)",TRUE,116317,63.315,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.15,2816362801,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","60.3",NA,"32.5","5.1","0.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,NA,NA,NA,"Everton","Southampton",16,"Abdoulaye Doucoure","AMC",TRUE,4.30088204370335,0,50.4669974744249,"A. Doucoure",535,22,"Everton",535
536,197,25,11,18,36.75,44.88,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,337428,34.02,47.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1833333333333,2816362851,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","32.4",NA,"69.8","3.8","2.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01269174,0.01110462,-0.00158712,"Southampton","Everton",4,"Flynn Downes","MC",TRUE,-3.13391874227656,0,136.573782448734,"F. Downes",536,23,"Southampton",536
537,197.5,25,13,18,34.02,47.464,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,92550,38.01,48.348,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,25.2166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01110462,0.01269174,0.00158712,"Southampton","Everton",5,"Jack Stephens","DC",TRUE,0,3.73638238307888,12.4923116498507,"J. Stephens",537,23,"Southampton",537
538,198,25,15,18,38.01,48.348,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,92550,36.75,54.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.25,2816362871,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","35.0",NA,"80.1","6.2","1.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01269174,0.01214719,-0.00054455,"Southampton","Everton",5,"Jack Stephens","DC",TRUE,-2.7437733774978,0,101.63363399894,"J. Stephens",538,23,"Southampton",538
539,199,25,16,18,35.91,53.652,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,342877,27.195,41.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2666666666667,2816362897,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","25.9",NA,"61.5","14.7","4.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01214719,0.01132376,-0.00082343,"Southampton","Everton",7,"Joe Aribo","MC",TRUE,-6.36643856034193,0,-126.373943953298,"J. Aribo",539,23,"Southampton",539
540,200,25,19,18,27.195,39.372,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,361334,30.345,23.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3166666666667,2816362923,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","28.9",NA,"34.0","16.6","4.90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01132376,0.01110462,-0.00021914,"Southampton","Everton",15,"Nathan Wood","DC",TRUE,2.54658874635049,0,-79.030810829204,"N. Wood",540,23,"Southampton",540
541,201,25,24,18,31.08,25.772,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,384061,32.865,48.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4,2816363013,25,56,140,178,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","31.3",NA,"71.4","22.8","1.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-18 21:52:12",39201,"Goodison Park","Michael Oliver","2 : 0",31,18,0.01132376,0.01110462,-0.00021914,"Southampton","Everton",6,"Taylor Harwood-Bellis","DC",TRUE,0.788346570626757,0,85.5195603502148,"T. Harwood-Bellis",541,23,"Southampton",541
