"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_PassEndY","type_value_StandingSave","type_value_Angle","type_value_PassEndX","type_value_Zone","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_Chipped","type_value_Longball","type_value_RightFoot","type_value_Cross","type_value_OtherBodyPart","type_value_LayOff","type_value_LeftFoot","type_value_Foul","type_value_FreekickTaken","type_value_Head","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_GoalMouthZ","type_value_OutOfBoxCentre","type_value_FirstTouch","type_value_RegularPlay","type_value_IndividualPlay","type_value_MissHigh","type_value_GoalMouthY","type_value_GoalKick","type_value_HeadPass","type_value_KeeperThrow","type_value_LeadingToAttempt","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_Blocked","type_value_RelatedEventId","type_value_BoxLeft","type_value_BlockedX","type_value_Assisted","type_value_LowCentre","type_value_BlockedY","type_value_OutfielderBlock","type_value_BlockedCross","type_value_DirectFreekick","type_value_LowLeft","type_value_Hands","type_value_DivingSave","type_value_Collected","type_value_KeeperSaveObox","type_value_Throughball","type_value_LowRight","type_value_ParriedDanger","type_value_Yellow","type_value_HighClaim","type_value_BoxRight","type_value_Volley","type_value_ParriedSafe","type_value_Feet","type_value_KeeperSaveInTheBox","type_value_BoxCentre","type_value_FromCorner","type_value_BigChanceCreated","type_value_HighCentre","type_value_SmallBoxCentre","type_value_BigChance","type_value_KeeperSaveInSixYard","type_value_SixYardBlock","type_value_SmallBoxRight","type_value_HighLeft","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_FastBreak","type_value_DeepBoxRight","type_value_ThrowinSetPiece","type_value_IntentionalGoalAssist","type_value_AerialFoul","value_Length","value_PassEndY","value_StandingSave","value_Angle","value_PassEndX","value_Zone","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_Chipped","value_Longball","value_RightFoot","value_Cross","value_OtherBodyPart","value_LayOff","value_LeftFoot","value_Foul","value_FreekickTaken","value_Head","value_MissLeft","value_MissRight","value_CornerTaken","value_GoalMouthZ","value_OutOfBoxCentre","value_FirstTouch","value_RegularPlay","value_IndividualPlay","value_MissHigh","value_GoalMouthY","value_GoalKick","value_HeadPass","value_KeeperThrow","value_LeadingToAttempt","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_Blocked","value_RelatedEventId","value_BoxLeft","value_BlockedX","value_Assisted","value_LowCentre","value_BlockedY","value_OutfielderBlock","value_BlockedCross","value_DirectFreekick","value_LowLeft","value_Hands","value_DivingSave","value_Collected","value_KeeperSaveObox","value_Throughball","value_LowRight","value_ParriedDanger","value_Yellow","value_HighClaim","value_BoxRight","value_Volley","value_ParriedSafe","value_Feet","value_KeeperSaveInTheBox","value_BoxCentre","value_FromCorner","value_BigChanceCreated","value_HighCentre","value_SmallBoxCentre","value_BigChance","value_KeeperSaveInSixYard","value_SixYardBlock","value_SmallBoxRight","value_HighLeft","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_TeamFormation","value_FastBreak","value_DeepBoxRight","value_ThrowinSetPiece","value_IntentionalGoalAssist","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
547,288.5,30,4,23,65.73,65.212,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,349669,73.71,52.156,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,30.0666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.0174506,0.02401521,0.00656461,"Newcastle","Everton",10,"Anthony Gordon","FWL",TRUE,0,13.9869327243937,-58.566174317545,"A. Gordon",547,33,"Newcastle",547
548,240,30,7,31,30.87,7.344,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,317896,30.87,7.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1166666666667,2818906273,30,NA,NA,NA,NA,NA,56,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Everton","Newcastle",11,"Jack Harrison","AMR",TRUE,0,0,0,"J. Harrison",548,33,"Newcastle",548
549,289,30,7,23,74.13,60.656,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,349669,74.13,60.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1166666666667,2818906297,30,NA,NA,178,NA,NA,56,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",10,"Anthony Gordon","FWL",TRUE,0,0,0,"A. Gordon",549,33,"Newcastle",549
550,290,30,8,23,73.71,52.156,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,349669,76.545,36.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1333333333333,2818906319,30,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5","54.3",NA,"4.90","72.9","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",10,"Anthony Gordon","FWL",TRUE,7.57118141012715,0,-79.4566733239305,"A. Gordon",550,33,"Newcastle",550
551,241,30,9,31,28.77,32.912,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,80464,28.77,32.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.15,2818906323,30,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Everton","Newcastle",27,"Idrissa Gueye","DMC",TRUE,0,0,0,"I. Gueye",551,33,"Newcastle",551
552,291,30,12,23,63.525,43.52,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,379732,65.31,52.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,2818906477,30,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2","77.3",NA,"1.38","62.2","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01935132,0.01870347,-0.000647850000000002,"Newcastle","Everton",4,"Sven Botman","DC",TRUE,-1.26330459752359,0,78.8351198224514,"S. Botman",552,33,"Newcastle",552
553,291.5,30,15.5,23,65.31,52.564,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,338780,79.17,60.112,NA,NA,NA,NA,NA,292,NA,NA,NA,NA,30.2583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.01870347,0.02756312,0.00885965,"Newcastle","Everton",39,"Bruno Guimaraes","MC",TRUE,0,7.08778941422597,28.5722138087509,"B. Guimaraes",553,33,"Newcastle",553
554,292,30,19,23,79.17,60.112,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,338780,84.42,66.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3166666666667,2818906515,30,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.0","97.2",NA,"0.85","80.4","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02756312,0.02756312,0,"Newcastle","Everton",39,"Bruno Guimaraes","MC",TRUE,-1.39820006082233,0,48.7382420300736,"B. Guimaraes",554,33,"Newcastle",554
555,293,30,20,23,84.42,66.096,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,82277,80.325,60.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3333333333333,2818906565,30,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.9","89.0",NA,"4.08","76.5","Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02756312,0.02756312,0,"Newcastle","Everton",33,"Dan Burn","DC",TRUE,1.90344950158226,0,-126.293464139618,"D. Burn",555,33,"Newcastle",555
556,293.5,30,21.5,23,80.325,60.52,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,415174,78.54,57.188,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,30.3583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02756312,0.02953272,0.0019696,"Newcastle","Everton",21,"Tino Livramento","DML",TRUE,0,1.04123794632209,-118.178590109959,"T. Livramento",556,33,"Newcastle",556
557,294,30,23,23,78.54,57.188,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218)",TRUE,415174,75.495,37.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3833333333333,2818906635,30,212,141,178,213,140,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.4","54.5",NA,"4.56","71.9","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02953272,0.02385149,-0.00568123,"Newcastle","Everton",21,"Tino Livramento","DML",TRUE,5.51934054990375,0,-98.6025775259242,"T. Livramento",557,33,"Newcastle",557
558,294.5,30,24.5,23,75.495,37.06,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,343501,77.385,30.328,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,30.4083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,0.02385149,0.02385149,0,"Newcastle","Everton",8,"Sandro Tonali","MC",TRUE,0,1.8051883621028,-74.3179845400959,"S. Tonali",558,33,"Newcastle",558
559,295,30,26,23,77.385,30.328,"FirstHalf","SavedShot","Successful",NA,NA,NA,"c(91, 9, 10, 2, 3, 12)",TRUE,343501,77.385,30.328,98.1,48.7,5.1,31.416,TRUE,294,415174,NA,NA,NA,30.4333333333333,2818906645,30,NA,NA,178,NA,NA,56,233,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,18,NA,22,215,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,146,29,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1",NA,NA,NA,NA,NA,"46.2",NA,NA,NA,NA,NA,NA,NA,NA,"294",NA,"98.1",NA,NA,"48.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",8,"Sandro Tonali","MC",TRUE,0,0,0,"S. Tonali",559,33,"Newcastle",559
560,243,30,27,31,2.1,37.264,"FirstHalf","Save","Successful",NA,NA,NA,"c(91, 108, 113, 83, 77, 79, 82)",TRUE,110189,2.1,37.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.45,2818906711,30,NA,NA,NA,NA,NA,56,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,179,NA,11117,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Everton","Newcastle",1,"Jordan Pickford","GK",TRUE,0,0,0,"J. Pickford",560,33,"Newcastle",560
561,296,30,28,23,98.07,21.828,"FirstHalf","SavedShot","Successful",NA,NA,NA,"c(91, 9, 10, 1, 3, 12)",TRUE,299254,98.07,21.828,99.4,46.6,2.5,31.552,TRUE,NA,NA,NA,NA,NA,30.4666666666667,2818906681,30,NA,NA,178,NA,NA,56,233,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,328,22,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,63,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.5",NA,NA,NA,NA,NA,"46.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99.4",NA,NA,"46.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Newcastle","Everton",14,"Alexander Isak","FW",TRUE,0,0,0,"A. Isak",561,33,"Newcastle",561
562,242,30,29,31,1.05,37.128,"FirstHalf","Save","Successful",NA,NA,NA,"c(91, 109, 113, 112, 83, 78, 79, 81)",TRUE,110189,1.05,37.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4833333333333,2818906661,30,NA,NA,NA,NA,NA,56,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,183,11115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 01:11:50",52221,"St. James' Park","Tony Harrington","0 : 1",23,31,NA,NA,NA,"Everton","Newcastle",1,"Jordan Pickford","GK",TRUE,0,0,0,"J. Pickford",562,33,"Newcastle",562
