"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Length","type_value_Angle","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RegularPlay","type_value_RelatedEventId","type_value_RightFoot","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_GoalMouthZ","type_value_GoalMouthY","type_value_GoalKick","type_value_Chipped","type_value_HeadPass","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_LayOff","type_value_BoxRight","type_value_LowRight","type_value_FastBreak","type_value_BlockedY","type_value_BlockedX","type_value_LeftFoot","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_LowCentre","type_value_SmallBoxCentre","type_value_FirstTouch","type_value_Blocked","type_value_BoxLeft","type_value_OutfielderBlock","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_Cross","type_value_HighRight","type_value_FromCorner","type_value_DivingSave","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_Throughball","type_value_DirectFreekick","type_value_OverRun","type_value_BlockedCross","type_value_HighLeft","type_value_BoxCentre","type_value_LowLeft","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighClaim","type_value_HighCentre","type_value_SetPiece","type_value_Volley","type_value_ParriedSafe","type_value_SixYardBlock","type_value_MissHigh","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_ParriedDanger","type_value_LeadingToAttempt","type_value_Yellow","type_value_DeepBoxLeft","type_value_SmallBoxRight","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","value_Zone","value_Length","value_Angle","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_ShotAssist","value_KeyPass","value_Assisted","value_RegularPlay","value_RelatedEventId","value_RightFoot","value_IndividualPlay","value_OutOfBoxCentre","value_GoalMouthZ","value_GoalMouthY","value_GoalKick","value_Chipped","value_HeadPass","value_ThrowIn","value_Foul","value_FreekickTaken","value_LayOff","value_BoxRight","value_LowRight","value_FastBreak","value_BlockedY","value_BlockedX","value_LeftFoot","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_IntentionalAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_LowCentre","value_SmallBoxCentre","value_FirstTouch","value_Blocked","value_BoxLeft","value_OutfielderBlock","value_MissRight","value_MissLeft","value_CornerTaken","value_Cross","value_HighRight","value_FromCorner","value_DivingSave","value_KeeperThrow","value_OtherBodyPart","value_Throughball","value_DirectFreekick","value_OverRun","value_BlockedCross","value_HighLeft","value_BoxCentre","value_LowLeft","value_KeeperSaveObox","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighClaim","value_HighCentre","value_SetPiece","value_Volley","value_ParriedSafe","value_SixYardBlock","value_MissHigh","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_ParriedDanger","value_LeadingToAttempt","value_Yellow","value_DeepBoxLeft","value_SmallBoxRight","value_InvolvedPlayers","value_TeamFormation","value_TeamPlayerFormation","value_CaptainPlayerId","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
545,255,29,16,211,56.7,60.996,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 37, 217, 218)",TRUE,298694,76.335,65.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2666666666667,2817215143,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","20.2","0.24","72.7",NA,"96.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Brighton","Liverpool",30,"Pervis Estupinan","DL",TRUE,12.5524265628272,0,13.6269948598915,"P. Estupinan",545,22,"Brighton",545
546,239,29,19,26,28.77,3.4,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,424945,28.77,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3166666666667,2817215157,29,56,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Liverpool","Brighton",84,"Conor Bradley","DR",TRUE,0,0,0,"C. Bradley",546,22,"Brighton",546
547,257,29,33,211,75.075,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 38, 217)",TRUE,298694,79.38,52.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.55,2817215415,29,56,212,213,140,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","16.7","4.97","75.6",NA,"77.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.02122129,0.02953272,0.00831143,"Brighton","Liverpool",30,"Pervis Estupinan","DL",TRUE,13.4541773811888,0,-74.0831812954986,"P. Estupinan",547,22,"Brighton",547
548,257.5,29,35.5,211,79.38,52.904,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,471784,70.245,62.56,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,29.5916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.02953272,0.02122129,-0.00831143,"Brighton","Liverpool",8,"Brajan Gruda","AMC",TRUE,0,-13.1448876427988,133.411821857561,"B. Gruda",548,22,"Brighton",548
549,258,29,38,211,70.245,62.56,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 35, 38, 216, 218)",TRUE,471784,69.825,60.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6333333333333,2817215423,29,56,212,213,140,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.8","4.48","66.5",NA,"89.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Brighton","Liverpool",8,"Brajan Gruda","AMC",TRUE,0.767838713793218,0,-103.363286081197,"B. Gruda",549,22,"Brighton",549
550,242,29,39,26,37.38,11.22,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,430019,36.54,22.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.65,2817215441,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","11.5","1.64","34.8",NA,"33.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01214719,0.01269174,0.00054455,"Liverpool","Brighton",78,"Jarell Quansah","DC",TRUE,1.95853301665323,0,94.2053570017086,"J. Quansah",550,22,"Brighton",550
551,242.5,29,41,26,36.54,22.644,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,369875,58.8,32.708,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,29.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01269174,0.01689528,0.00420354,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,0,23.177401270595,24.3282686289674,"D. Szoboszlai",551,22,"Brighton",551
552,244,29,43,26,58.8,32.708,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,369875,77.805,20.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7166666666667,2817215471,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","22.8","5.70","74.1",NA,"29.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,NA,NA,NA,"Liverpool","Brighton",8,"Dominik Szoboszlai","DMC",TRUE,15.7202188781522,0,-33.3590311006894,"D. Szoboszlai",552,22,"Brighton",552
553,260,29,45,211,27.825,51.544,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,109922,8.085,35.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.75,2817215535,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","25.6","3.83","7.7",NA,"51.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.0105949,0.00941056,-0.00118434,"Brighton","Liverpool",4,"Adam Webster","DC",TRUE,-17.779612723183,0,-140.535273089594,"A. Webster",553,22,"Brighton",553
554,261,29,49,211,8.085,33.932,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,400138,19.215,18.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8166666666667,2817215581,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","18.9","5.34","18.3",NA,"27.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00941056,0.01001304,0.000602480000000001,"Brighton","Liverpool",1,"Bart Verbruggen","GK",TRUE,9.76434027286257,0,-53.96594722818,"B. Verbruggen",554,22,"Brighton",554
555,261.5,29,50.5,211,19.215,18.632,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,365402,22.68,14.348,NA,NA,NA,NA,NA,262,NA,NA,NA,NA,29.8416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01001304,0.00942382,-0.000589220000000001,"Brighton","Liverpool",29,"Jan Paul van Hecke","DC",TRUE,0,2.51745426977668,-51.0332530062007,"J. P. van Hecke",555,22,"Brighton",555
556,262,29,52,211,22.68,14.348,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,365402,39.06,17.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8666666666667,2817215629,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","16.7","0.21","37.2",NA,"26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.00942382,0.01269174,0.00326792,"Brighton","Liverpool",29,"Jan Paul van Hecke","DC",TRUE,16.7362083477371,0,11.9542210823235,"J. P. van Hecke",556,22,"Brighton",556
557,262.5,29,53.5,211,39.06,17.816,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,471784,34.65,22.1,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,29.8916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01269174,0.01110462,-0.00158712,"Brighton","Liverpool",8,"Brajan Gruda","AMC",TRUE,0,-3.45234833787235,135.830315486258,"B. Gruda",557,22,"Brighton",557
558,263,29,55,211,34.65,22.1,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,471784,26.25,27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9166666666667,2817215691,29,56,212,213,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","10.2","2.54","25.0",NA,"41.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01110462,0.01132376,0.00021914,"Brighton","Liverpool",8,"Brajan Gruda","AMC",TRUE,-7.63807843351707,0,145.468324865087,"B. Gruda",558,22,"Brighton",558
559,263.5,29,58,211,26.25,27.88,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,109922,32.76,27.268,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,29.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-20 04:31:12",31611,"American Express Stadium","Andy Madley","3 : 2",211,26,0.01016549,0.01132376,0.00115827,"Brighton","Liverpool",4,"Adam Webster","DC",TRUE,0,6.43445039019925,-5.37054730643849,"A. Webster",559,22,"Brighton",559
