"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Length","type_value_PassEndY","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Head","type_value_FreekickTaken","type_value_LayOff","type_value_RightFoot","type_value_Cross","type_value_MissRight","type_value_MissLeft","type_value_CornerTaken","type_value_Chipped","type_value_Foul","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_BoxCentre","type_value_Assisted","type_value_RelatedEventId","type_value_RegularPlay","type_value_GoalMouthZ","type_value_BlockedY","type_value_GoalMouthY","type_value_BlockedX","type_value_HighRight","type_value_GoalKick","type_value_Throughball","type_value_BigChanceCreated","type_value_BoxLeft","type_value_BigChance","type_value_MissHigh","type_value_KeeperThrow","type_value_IndividualPlay","type_value_FromCorner","type_value_OutOfBoxCentre","type_value_Volley","type_value_SmallBoxRight","type_value_LowRight","type_value_ParriedSafe","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_Yellow","type_value_LowCentre","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_HighLeft","type_value_BlockedCross","type_value_LastMan","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_KeeperSaveObox","type_value_IndirectFreekickTaken","type_value_ParriedDanger","type_value_ThrowinSetPiece","type_value_HighClaim","type_value_OverRun","type_value_LowLeft","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_IntentionalGoalAssist","type_value_DeepBoxRight","type_value_BoxRight","type_value_LeadingToGoal","type_value_AerialFoul","type_value_DirectFreekick","type_value_Collected","value_StandingSave","value_Length","value_PassEndY","value_PassEndX","value_Zone","value_Angle","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_OtherBodyPart","value_ThrowIn","value_Head","value_FreekickTaken","value_LayOff","value_RightFoot","value_Cross","value_MissRight","value_MissLeft","value_CornerTaken","value_Chipped","value_Foul","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_BoxCentre","value_Assisted","value_RelatedEventId","value_RegularPlay","value_GoalMouthZ","value_BlockedY","value_GoalMouthY","value_BlockedX","value_HighRight","value_GoalKick","value_Throughball","value_BigChanceCreated","value_BoxLeft","value_BigChance","value_MissHigh","value_KeeperThrow","value_IndividualPlay","value_FromCorner","value_OutOfBoxCentre","value_Volley","value_SmallBoxRight","value_LowRight","value_ParriedSafe","value_DivingSave","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_Yellow","value_LowCentre","value_Blocked","value_SetPiece","value_OutfielderBlock","value_HighLeft","value_BlockedCross","value_LastMan","value_GoalDisallowed","value_PlayerCaughtOffside","value_KeeperSaveObox","value_IndirectFreekickTaken","value_ParriedDanger","value_ThrowinSetPiece","value_HighClaim","value_OverRun","value_LowLeft","value_SmallBoxLeft","value_SixYardBlock","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_SmallBoxCentre","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_IntentionalGoalAssist","value_DeepBoxRight","value_BoxRight","value_LeadingToGoal","value_AerialFoul","value_DirectFreekick","value_Collected","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
516,285.5,24,12.5,183,75.705,43.724,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331579,75.18,38.692,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,24.2083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0241224,0.02385149,-0.000270909999999999,"Bournemouth","Leicester",19,"Justin Kluivert","AMC",TRUE,0,0.679828141571019,-95.9562496110405,"J. Kluivert",516,21,"Bournemouth",516
517,286,24,14,183,75.18,38.692,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,331579,69.51,33.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2333333333333,2818899739,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.9","48.8","66.2","Center","3.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02385149,0.0199707,-0.00388079,"Bournemouth","Leicester",19,"Justin Kluivert","AMC",TRUE,-5.31250727798294,0,-135.830315486258,"J. Kluivert",517,21,"Bournemouth",517
518,287,24,16,183,70.875,33.728,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,315275,76.545,51.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2666666666667,2818899801,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.0","76.3","72.9","Center","1.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02385149,0.02401521,0.000163719999999999,"Bournemouth","Leicester",12,"Tyler Adams","DMC",TRUE,0.517685032295525,0,72.656757204283,"T. Adams",518,21,"Bournemouth",518
519,288,24,19,183,78.855,52.088,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,328330,82.425,58.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3166666666667,2818899865,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6","86.5","78.5","Left","1.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02953272,0.02953272,0,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,-1.75881542153066,0,62.0628571734615,"M. Senesi",519,21,"Bournemouth",519
520,288.5,24,21,183,82.425,58.82,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,357073,78.33,54.332,NA,NA,NA,NA,NA,289,NA,NA,NA,NA,24.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02953272,0.02401521,-0.00551751,"Bournemouth","Leicester",24,"Antoine Semenyo","AML",TRUE,0,0.0146660154176175,-132.378361309537,"A. Semenyo",520,21,"Bournemouth",520
521,289,24,23,183,78.33,54.332,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 127, 205, 35, 38, 217, 218)",TRUE,357073,70.875,21.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3833333333333,2818899943,24,178,212,141,140,56,213,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.7","31.6","67.5","Center","4.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02953272,0.0241224,-0.00541032,"Bournemouth","Leicester",24,"Antoine Semenyo","AML",TRUE,-2.81023246855261,0,-102.788431065963,"A. Semenyo",521,21,"Bournemouth",521
522,290,24,25,183,70.56,23.732,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,399826,68.67,41.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4166666666667,2818899971,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.0","61.2","65.4","Center","1.68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0241224,0.0199707,-0.0041517,"Bournemouth","Leicester",27,"Illia Zabarnyi","DC",TRUE,-1.18162543631444,0,96.032686308356,"I. Zabarnyi",522,21,"Bournemouth",522
523,291,24,28,183,68.145,43.724,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,315275,78.12,58.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4666666666667,2818900049,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.9","86.2","74.4","Left","0.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01935132,0.02401521,0.00466389,"Bournemouth","Leicester",12,"Tyler Adams","DMC",TRUE,1.66788773767597,0,56.1849256332336,"T. Adams",523,21,"Bournemouth",523
524,292,24,32,183,78.015,57.868,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,424273,65.415,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5333333333333,2818900103,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.6","85.0","62.3","Left","3.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02953272,0.01870347,-0.01082925,"Bournemouth","Leicester",3,"Milos Kerkez","DL",TRUE,-10.1628898082156,0,-179.69078768398,"M. Kerkez",524,21,"Bournemouth",524
525,292.5,24,33.5,183,65.415,57.8,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,328330,70.98,56.032,NA,NA,NA,NA,NA,293,NA,NA,NA,NA,24.5583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.01870347,0.02401521,0.00531174,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,0,5.65778348938997,-17.6250478080832,"M. Senesi",525,21,"Bournemouth",525
526,293,24,35,183,70.98,56.032,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,328330,65.94,39.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5833333333333,2818900161,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.3","58.1","62.8","Center","4.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02401521,0.0199707,-0.00404451,"Bournemouth","Leicester",5,"Marcos Senesi","DC",TRUE,1.08465161745137,0,-106.962276902872,"M. Senesi",526,21,"Bournemouth",526
527,293.5,24,36.5,183,65.94,39.508,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,315275,67.935,29.308,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,24.6083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0199707,0.0199707,0,"Bournemouth","Leicester",12,"Tyler Adams","DMC",TRUE,0,2.08564429726628,-78.9333258131953,"T. Adams",527,21,"Bournemouth",527
528,294,24,38,183,67.935,29.308,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,315275,74.97,3.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6333333333333,2818900209,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.5","5.6","71.4","Right","4.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.0199707,0.02122129,0.00125059,"Bournemouth","Leicester",12,"Tyler Adams","DMC",TRUE,-5.22274250000561,0,-74.5767586884334,"T. Adams",528,21,"Bournemouth",528
529,295,24,41,183,75.705,4.216,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,69877,76.545,11.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6833333333333,2818900247,24,178,212,141,140,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.5","17.1","72.9","Right","1.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 00:21:34",11238,"Vitality Stadium","Lewis Smith","2 : 0",183,14,0.02122129,0.02401521,0.00279392,"Bournemouth","Leicester",15,"Adam Smith","DR",TRUE,5.5799986143464,0,83.5342714240055,"A. Smith",529,21,"Bournemouth",529
