"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Zone","type_value_PassEndX","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Longball","type_value_HeadPass","type_value_ThrowIn","type_value_OtherBodyPart","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_LayOff","type_value_IntentionalAssist","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_Head","type_value_Assisted","type_value_BoxCentre","type_value_GoalMouthY","type_value_BlockedY","type_value_RegularPlay","type_value_FirstTouch","type_value_HighCentre","type_value_BlockedX","type_value_DivingSave","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_SmallBoxCentre","type_value_FromCorner","type_value_LeftFoot","type_value_GoalKick","type_value_BlockedCross","type_value_ThrowinSetPiece","type_value_Volley","type_value_LowLeft","type_value_BigChance","type_value_Feet","type_value_KeeperThrow","type_value_Blocked","type_value_IndividualPlay","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_OutfielderBlock","type_value_Foul","type_value_Throughball","type_value_FreekickTaken","type_value_BoxRight","type_value_LowRight","type_value_KeeperSaveObox","type_value_LeadingToGoal","type_value_OverRun","type_value_BigChanceCreated","type_value_SmallBoxRight","type_value_MissHigh","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_LastMan","type_value_Yellow","type_value_HighClaim","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_SetPiece","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_HighLeft","type_value_Collected","type_value_FastBreak","type_value_BoxLeft","value_StandingSave","value_Zone","value_PassEndX","value_PassEndY","value_Length","value_Angle","value_Longball","value_HeadPass","value_ThrowIn","value_OtherBodyPart","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_LayOff","value_IntentionalAssist","value_Cross","value_Chipped","value_RightFoot","value_ShotAssist","value_KeyPass","value_GoalMouthZ","value_RelatedEventId","value_Head","value_Assisted","value_BoxCentre","value_GoalMouthY","value_BlockedY","value_RegularPlay","value_FirstTouch","value_HighCentre","value_BlockedX","value_DivingSave","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_MissLeft","value_MissRight","value_CornerTaken","value_SmallBoxCentre","value_FromCorner","value_LeftFoot","value_GoalKick","value_BlockedCross","value_ThrowinSetPiece","value_Volley","value_LowLeft","value_BigChance","value_Feet","value_KeeperThrow","value_Blocked","value_IndividualPlay","value_LowCentre","value_OutOfBoxCentre","value_OutfielderBlock","value_Foul","value_Throughball","value_FreekickTaken","value_BoxRight","value_LowRight","value_KeeperSaveObox","value_LeadingToGoal","value_OverRun","value_BigChanceCreated","value_SmallBoxRight","value_MissHigh","value_SmallBoxLeft","value_SixYardBlock","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_LastMan","value_Yellow","value_HighClaim","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_SetPiece","value_IntentionalGoalAssist","value_HighRight","value_HighLeft","value_Collected","value_FastBreak","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
269,128.5,13,44.5,174,89.355,64.872,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,402596,82.005,59.976,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,13.7416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.03485072,0.02756312,-0.0072876,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,0,-0.0819054747345476,-146.331525003434,"E. Anderson",269,19,"Nottingham Forest",269
270,129,13,47,174,82.005,59.976,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 38, 217, 218)",TRUE,402596,90.09,36.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7833333333333,2816445373,13,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,155,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","85.8","53.0","25.3","5.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,19.642912998964,0,-71.3362794882564,"E. Anderson",270,19,"Nottingham Forest",270
271,141,13,48,29,12.705,31.756,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,303876,31.5,25.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,2816445463,13,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","30.0","37.1","19.9","5.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"West Ham","Nottingham Forest",24,"Guido Rodriguez","MC",TRUE,0,0,-19.1534648727322,"G. Rodriguez",271,19,"Nottingham Forest",271
272,130,13,51,174,70.455,44.064,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,445424,70.455,44.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.85,2816445441,13,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",5,"Murillo","DC",TRUE,0,0,0,"Murillo",272,19,"Nottingham Forest",272
273,131,13,52,174,61.74,43.996,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,328075,47.355,41.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8666666666667,2816445509,13,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","45.1","60.3","14.7","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01935132,0.01484598,-0.00450534,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,-13.6690815974512,0,-168.250321856339,"I. Sangare",273,19,"Nottingham Forest",273
274,132,13,54,174,47.25,41.004,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,319785,53.445,48.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,2816445551,13,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","50.9","72.0","10.1","0.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01484598,0.01685596,0.00200998,"Nottingham Forest","West Ham",31,"Nikola Milenkovic","DC",TRUE,4.49152621699066,0,52.093619765927,"N. Milenkovic",274,19,"Nottingham Forest",274
275,133,13,56,174,54.495,49.776,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,328075,72.03,53.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9333333333333,2816445637,13,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","68.6","78.0","17.8","0.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.01685596,0.02401521,0.00715925,"Nottingham Forest","West Ham",6,"Ibrahim Sangare","MC",TRUE,14.8387401958248,0,10.5444717765918,"I. Sangare",275,19,"Nottingham Forest",275
276,133.5,13,58,174,72.03,53.04,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,402596,78.96,51.952,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,13.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02401521,0.02953272,0.00551751,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,0,6.44445434867537,-8.9225213763422,"E. Anderson",276,19,"Nottingham Forest",276
277,134,14,0,174,78.96,51.952,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,402596,85.995,53.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2816445663,14,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","81.9","78.8","7.2","0.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.02953272,0.02953272,0,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,4.33878854456793,0,13.0606236700224,"E. Anderson",277,19,"Nottingham Forest",277
278,135,14,1,174,87.78,52.836,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,413211,101.325,52.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0166666666667,2816445691,14,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","96.5","77.3","13.5","6.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.04066992,0.04647721,0.00580729,"Nottingham Forest","West Ham",21,"Anthony Elanga","FW",TRUE,6.59677358284554,0,-1.15041400502476,"A. Elanga",278,19,"Nottingham Forest",278
279,136,14,2,174,101.43,52.564,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,386969,96.075,44.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0333333333333,2816445759,14,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","91.5","65.6","9.6","4.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.04647721,0.06442595,0.01794874,"Nottingham Forest","West Ham",7,"Neco Williams","DL",TRUE,5.04106198795976,0,-123.943587019752,"N. Williams",279,19,"Nottingham Forest",279
280,136.5,14,3.5,174,96.075,44.608,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,402596,100.485,46.512,NA,NA,NA,NA,NA,137,NA,NA,NA,NA,14.0583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.06442595,0.06442595,0,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,0,0.561385396965919,23.3520805623119,"E. Anderson",280,19,"Nottingham Forest",280
281,137,14,5,174,100.485,46.512,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,402596,100.485,46.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0833333333333,2816445765,14,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,NA,NA,NA,"Nottingham Forest","West Ham",8,"Elliot Anderson","MC",TRUE,0,0,0,"E. Anderson",281,19,"Nottingham Forest",281
282,143,14,26,29,3.885,30.328,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,92516,14.385,49.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4333333333333,2816446217,14,NA,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","13.7","72.9","21.9","1.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.00941056,0.00977745,0.00036689,"West Ham","Nottingham Forest",23,"Alphonse Areola","GK",TRUE,9.2383797541797,0,61.3820311669531,"A. Areola",282,19,"Nottingham Forest",282
283,144,14,28,29,14.385,49.572,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,368310,13.545,62.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4666666666667,2816446235,14,178,56,140,141,212,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","12.9","92.0","13.0","1.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-19 17:45:02",62466,"London Stadium","Samuel Barrott","1 : 2",29,174,0.00977745,0.00779616,-0.00198129,"West Ham","Nottingham Forest",26,"Maximilian Kilman","DC",TRUE,-3.86742926063017,0,93.7004556310247,"M. Kilman",283,19,"Nottingham Forest",283
