"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Length","type_value_Angle","type_value_Zone","type_value_PassEndX","type_value_StandingSave","type_value_Longball","type_value_Head","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_Cross","type_value_RightFoot","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_BlockedCross","type_value_HighClaim","type_value_KeeperThrow","type_value_Defensive","type_value_LeftFoot","type_value_OtherBodyPart","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_FirstTouch","type_value_Assisted","type_value_RelatedEventId","type_value_RegularPlay","type_value_GoalMouthZ","type_value_LowCentre","type_value_BoxCentre","type_value_BlockedY","type_value_BlockedX","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_LayOff","type_value_LeadingToAttempt","type_value_MissHigh","type_value_BoxLeft","type_value_GoalKick","type_value_HighRight","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_MissLeft","type_value_CornerTaken","type_value_Foul","type_value_FreekickTaken","type_value_FastBreak","type_value_BigChanceCreated","type_value_BigChance","type_value_Feet","type_value_ParriedDanger","type_value_DivingSave","type_value_Volley","type_value_LowRight","type_value_ParriedSafe","type_value_MissRight","type_value_Yellow","type_value_Blocked","type_value_OutfielderBlock","type_value_LowLeft","type_value_SetPiece","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_OverRun","type_value_FromCorner","type_value_IntentionalGoalAssist","type_value_SmallBoxCentre","type_value_LastMan","type_value_DirectFreekick","type_value_OutOfBoxDeepRight","type_value_TeamFormation","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_HighLeft","type_value_KeeperSaveObox","value_PassEndY","value_Length","value_Angle","value_Zone","value_PassEndX","value_StandingSave","value_Longball","value_Head","value_HeadPass","value_Chipped","value_ThrowIn","value_Cross","value_RightFoot","value_OppositeRelatedEvent","value_Offensive","value_BlockedCross","value_HighClaim","value_KeeperThrow","value_Defensive","value_LeftFoot","value_OtherBodyPart","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_GoalMouthY","value_FirstTouch","value_Assisted","value_RelatedEventId","value_RegularPlay","value_GoalMouthZ","value_LowCentre","value_BoxCentre","value_BlockedY","value_BlockedX","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_LayOff","value_LeadingToAttempt","value_MissHigh","value_BoxLeft","value_GoalKick","value_HighRight","value_IndividualPlay","value_OutOfBoxCentre","value_MissLeft","value_CornerTaken","value_Foul","value_FreekickTaken","value_FastBreak","value_BigChanceCreated","value_BigChance","value_Feet","value_ParriedDanger","value_DivingSave","value_Volley","value_LowRight","value_ParriedSafe","value_MissRight","value_Yellow","value_Blocked","value_OutfielderBlock","value_LowLeft","value_SetPiece","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Throughball","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_OverRun","value_FromCorner","value_IntentionalGoalAssist","value_SmallBoxCentre","value_LastMan","value_DirectFreekick","value_OutOfBoxDeepRight","value_TeamFormation","value_TeamPlayerFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_HighLeft","value_KeeperSaveObox","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
205,100,10,26,24,48.09,60.792,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,318449,48.09,60.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4333333333333,2815365051,10,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Aston Villa","Tottenham",7,"John McGinn","AML",TRUE,0,0,0,"J. McGinn",205,16,"Aston Villa",205
206,100.5,10,28,24,48.09,60.792,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,318449,60.375,52.7,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,10.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.01248344,0.01611813,0.00363469,"Aston Villa","Tottenham",7,"John McGinn","AML",TRUE,0,14.5164725151896,-33.3724750627969,"J. McGinn",206,16,"Aston Villa",206
207,102,10,30,24,60.375,52.7,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,318449,76.755,51.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,2815365117,10,141,212,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76.1","16.4","6.23","Center","73.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.01611813,0.02401521,0.00789708,"Aston Villa","Tottenham",7,"John McGinn","AML",TRUE,15.0264844830206,0,-3.32626922232275,"J. McGinn",207,16,"Aston Villa",207
208,102.5,10,32,24,76.755,51.748,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,137467,78.645,42.228,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,10.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.02401521,0.03511326,0.01109805,"Aston Villa","Tottenham",21,"Marco Asensio","AMC",TRUE,0,5.74870279967336,-78.7711081784612,"M. Asensio",208,16,"Aston Villa",208
209,103,10,34,24,78.645,42.228,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,137467,79.8,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5666666666667,2815365133,10,141,212,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.0","10.3","4.82","Center","76.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.03511326,0.03511326,0,"Aston Villa","Tottenham",21,"Marco Asensio","AMC",TRUE,2.32709091266989,0,-83.5820398151148,"M. Asensio",209,16,"Aston Villa",209
210,103.5,10,35,24,79.8,31.96,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331790,81.48,29.24,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,10.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.03511326,0.03511326,0,"Aston Villa","Tottenham",44,"Boubacar Kamara","DMC",TRUE,0,1.28560346704264,-58.2985703304942,"B. Kamara",210,16,"Aston Villa",210
211,104,10,36,24,81.48,29.24,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,331790,88.2,20.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,2815365151,10,141,212,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.7","10.7","5.39","Center","84.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.03511326,0.05491138,0.01979812,"Aston Villa","Tottenham",44,"Boubacar Kamara","DMC",TRUE,2.67831122441201,0,-51.2200959647323,"B. Kamara",211,16,"Aston Villa",211
212,105,10,36,24,88.2,20.876,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,148503,89.25,29.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,2815365183,10,141,212,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0","8.4","1.45","Center","85.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.05491138,0.10805102,0.05313964,"Aston Villa","Tottenham",11,"Ollie Watkins","FW",TRUE,4.8649478201655,0,82.8446336338893,"O. Watkins",212,16,"Aston Villa",212
213,105.5,10,36.5,24,89.25,29.24,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,331790,90.72,26.588,NA,NA,NA,NA,NA,106,NA,NA,NA,NA,10.6083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.10805102,0.10805102,0,"Aston Villa","Tottenham",44,"Boubacar Kamara","DMC",TRUE,0,0.36456714961696,-61.000456214084,"B. Kamara",213,16,"Aston Villa",213
214,106,10,37,24,90.72,26.588,"FirstHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,331790,90.72,26.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6166666666667,2815365191,10,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Aston Villa","Tottenham",44,"Boubacar Kamara","DMC",TRUE,0,0,0,"B. Kamara",214,16,"Aston Villa",214
215,75,10,37,30,14.28,41.412,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,403859,14.28,41.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6166666666667,2815365195,10,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Tottenham","Aston Villa",29,"Pape Matar Sarr","DMC",TRUE,0,0,0,"P. M. Sarr",215,17,"Tottenham",215
216,75.5,10,39,30,14.28,41.412,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,403859,26.355,26.588,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,10.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.01082722,0.01132376,0.00049654,"Tottenham","Aston Villa",29,"Pape Matar Sarr","DMC",TRUE,0,12.028779177044,-50.8352044457858,"P. M. Sarr",216,17,"Tottenham",216
217,77,10,41,30,26.355,26.588,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,403859,26.04,17.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6833333333333,2815365277,10,141,212,213,56,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.6","9.2","4.68","Back","24.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,0.01132376,0.01001304,-0.00131072,"Tottenham","Aston Villa",29,"Pape Matar Sarr","DMC",TRUE,-1.69091808486533,0,-91.9652605719205,"P. M. Sarr",217,17,"Tottenham",217
218,78,10,43,30,28.14,15.844,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,526481,28.14,15.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7166666666667,2815365287,10,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Tottenham","Aston Villa",47,"Mikey Moore","AMR",TRUE,0,0,0,"M. Moore",218,17,"Tottenham",218
219,107,10,43,24,76.86,52.156,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,318449,76.86,52.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7166666666667,2815365295,10,NA,NA,NA,56,NA,178,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Aston Villa","Tottenham",7,"John McGinn","AML",TRUE,0,0,0,"J. McGinn",219,17,"Tottenham",219
220,80,11,7,30,12.285,0,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 212, 36, 37, 215)",TRUE,362219,29.4,4.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1166666666667,2815365653,11,141,212,213,56,140,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.1","18.1","0.33","Back","28.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-17 07:33:50",42239,"Villa Park","Peter Bankes","2 : 0",24,30,NA,NA,NA,"Tottenham","Aston Villa",24,"Djed Spence","DR",TRUE,17.7194616690985,0,15.753320487036,"D. Spence",220,17,"Tottenham",220
