"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Angle","type_value_Longball","type_value_Length","type_value_Zone","type_value_PassEndY","type_value_PassEndX","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Cross","type_value_RightFoot","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_Chipped","type_value_CornerTaken","type_value_Head","type_value_KeeperThrow","type_value_LeadingToGoal","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_Assisted","type_value_LeftFoot","type_value_RelatedEventId","type_value_FirstTouch","type_value_SmallBoxCentre","type_value_HighCentre","type_value_BigChance","type_value_GoalMouthZ","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_OtherBodyPart","type_value_LayOff","type_value_BoxRight","type_value_LowLeft","type_value_BlockedY","type_value_BlockedX","type_value_Blocked","type_value_OutfielderBlock","type_value_Volley","type_value_BoxCentre","type_value_GoalKick","type_value_SetPiece","type_value_HighRight","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_LowRight","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Throughball","type_value_FromCorner","type_value_MissHigh","type_value_LowCentre","type_value_Collected","type_value_HighClaim","type_value_Red","type_value_Yellow","type_value_OverRun","type_value_SmallBoxRight","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_DeepBoxRight","type_value_FastBreak","type_value_SmallBoxLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_BoxLeft","type_value_DivingSave","type_value_LastMan","type_value_OneOnOne","type_value_AerialFoul","value_StandingSave","value_Angle","value_Longball","value_Length","value_Zone","value_PassEndY","value_PassEndX","value_HeadPass","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Cross","value_RightFoot","value_BlockedCross","value_MissLeft","value_MissRight","value_Chipped","value_CornerTaken","value_Head","value_KeeperThrow","value_LeadingToGoal","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_Assisted","value_LeftFoot","value_RelatedEventId","value_FirstTouch","value_SmallBoxCentre","value_HighCentre","value_BigChance","value_GoalMouthZ","value_Foul","value_FreekickTaken","value_ThrowIn","value_OtherBodyPart","value_LayOff","value_BoxRight","value_LowLeft","value_BlockedY","value_BlockedX","value_Blocked","value_OutfielderBlock","value_Volley","value_BoxCentre","value_GoalKick","value_SetPiece","value_HighRight","value_Hands","value_KeeperSaveInTheBox","value_LowRight","value_OutOfBoxCentre","value_IndividualPlay","value_Throughball","value_FromCorner","value_MissHigh","value_LowCentre","value_Collected","value_HighClaim","value_Red","value_Yellow","value_OverRun","value_SmallBoxRight","value_ParriedDanger","value_KeeperSaveInSixYard","value_DeepBoxRight","value_FastBreak","value_SmallBoxLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_ParriedSafe","value_KeeperSaveObox","value_BoxLeft","value_DivingSave","value_LastMan","value_OneOnOne","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
334,175,20,26,23,38.85,59.228,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,349669,25.305,33.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4333333333333,2813389395,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.23",NA,"29.4","Back","48.8","24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01214719,0.01016549,-0.0019817,"Newcastle","Chelsea",10,"Anthony Gordon","AMC",TRUE,-8.90175879207818,0,-117.478102723202,"A. Gordon",334,20,"Newcastle",334
335,176,20,28,23,25.305,33.184,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 36, 38, 216, 218)",TRUE,82726,48.51,1.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4666666666667,2813389441,20,178,213,1,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.34",NA,"39.4","Back","1.9","46.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01016549,0.01248344,0.00231795,"Newcastle","Chelsea",5,"Fabian Schar","DC",TRUE,14.4233521525414,0,-53.959916814858,"F. Schar",335,20,"Newcastle",335
336,177,20,32,23,48.51,1.292,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 130, 36, 37, 217, 218)",TRUE,141486,85.26,18.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5333333333333,2813389459,20,178,213,1,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.44",NA,"40.6","Center","27.3","81.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,40.2171402234761,0,25.1728860295691,"J. Murphy",336,20,"Newcastle",336
337,153,20,35,15,18.06,46.92,"FirstHalf","KeeperSweeper","Successful",NA,NA,NA,"integer(0)",FALSE,362151,18.06,46.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5833333333333,2813389475,20,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",1,"Robert Sanchez","GK",TRUE,0,0,0,"R. Sanchez",337,20,"Newcastle",337
338,154,20,35,15,18.06,46.92,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,362151,30.24,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5833333333333,2813389479,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.06",NA,"25.0","Back","100.0","28.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",1,"Robert Sanchez","GK",TRUE,0,0,59.980726910727,"R. Sanchez",338,20,"Newcastle",338
339,179,20,41,23,67.935,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 216)",TRUE,141486,65.31,2.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6833333333333,2813389585,20,NA,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.29",NA,"4.0","Right","3.1","62.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.0174506,0.0174506,0,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,-0.618316243525975,0,141.233876927047,"J. Murphy",339,20,"Newcastle",339
340,180,20,44,23,65.31,2.108,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,343501,71.82,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7333333333333,2813389645,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.08",NA,"6.7","Right","1.1","68.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.0174506,0.02122129,0.00377069,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,3.94102958943279,0,-11.7999168738288,"S. Tonali",340,20,"Newcastle",340
341,181,20,51,23,73.5,1.564,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,141486,61.215,1.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.85,2813389669,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.11",NA,"12.3","Right","2.8","58.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.02122129,0.0174506,-0.00377069,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,-9.07442836410132,0,178.414685101759,"J. Murphy",341,20,"Newcastle",341
342,181.5,20,52.5,23,61.215,1.904,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,343501,54.915,3.4,NA,NA,NA,NA,NA,182,NA,NA,NA,NA,20.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.0174506,0.01473596,-0.00271464,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,0,-4.40413937314365,166.641933816572,"S. Tonali",342,20,"Newcastle",342
343,182,20,54,23,54.915,3.4,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,343501,43.365,2.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,2813389725,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.22",NA,"11.6","Back","3.7","41.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01473596,0.01248344,-0.00225252,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,-10.5176688921497,0,-175.623297340082,"S. Tonali",343,20,"Newcastle",343
344,183,20,57,23,43.575,2.992,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,82726,33.075,31.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.95,2813389775,20,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.93",NA,"30.2","Back","46.0","31.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01248344,0.01132376,-0.00115968,"Newcastle","Chelsea",5,"Fabian Schar","DC",TRUE,-3.16851598084057,0,110.364025824372,"F. Schar",344,20,"Newcastle",344
345,183.5,20,59.5,23,33.075,31.28,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,379732,34.02,38.148,NA,NA,NA,NA,NA,184,NA,NA,NA,NA,20.9916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01132376,0.01132376,0,"Newcastle","Chelsea",4,"Sven Botman","DC",TRUE,0,0.87531380100117,82.1656015995153,"S. Botman",345,20,"Newcastle",345
346,184,21,2,23,34.02,38.148,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,379732,41.685,60.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0333333333333,2813389805,21,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.23",NA,"23.2","Back","88.3","39.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01132376,0.01126267,-6.10899999999998e-05,"Newcastle","Chelsea",4,"Sven Botman","DC",TRUE,2.63885293010128,0,70.706690226268,"S. Botman",346,20,"Newcastle",346
347,185,21,3,23,41.685,60.044,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,82277,42.105,44.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05,2813389833,21,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.74",NA,"15.8","Back","65.1","40.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01126267,0.01269174,0.00142907,"Newcastle","Chelsea",33,"Dan Burn","DC",TRUE,4.73460036884065,0,-88.4749908414707,"D. Burn",347,20,"Newcastle",347
348,186,21,5,23,42.105,44.268,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 36, 37, 217, 218)",TRUE,343501,71.295,53.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0833333333333,2813389873,21,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.30",NA,"30.6","Center","78.5","67.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",8,"Sandro Tonali","MC",TRUE,24.8481985427742,0,17.3363642131705,"S. Tonali",348,20,"Newcastle",348
