"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_StandingSave","type_value_Length","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_KeeperThrow","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_RightFoot","type_value_Cross","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_BigChance","type_value_BoxCentre","type_value_FirstTouch","type_value_RelatedEventId","type_value_GoalMouthY","type_value_MissHigh","type_value_Assisted","type_value_GoalMouthZ","type_value_FromCorner","type_value_GoalKick","type_value_HighClaim","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_OtherBodyPart","type_value_RegularPlay","type_value_LeftFoot","type_value_IntentionalGoalAssist","type_value_LowCentre","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_SmallBoxRight","type_value_OwnGoal","type_value_HighRight","type_value_ThrowinSetPiece","type_value_BlockedY","type_value_BlockedX","type_value_Volley","type_value_BoxLeft","type_value_SmallBoxCentre","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_IndividualPlay","type_value_LowRight","type_value_Hands","type_value_ParriedSafe","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_Yellow","type_value_SetPiece","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_BlockedCross","type_value_OutOfBoxCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_Collected","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_HighCentre","type_value_LowLeft","type_value_BoxRight","type_value_LeadingToGoal","value_Angle","value_Zone","value_StandingSave","value_Length","value_PassEndY","value_PassEndX","value_Longball","value_KeeperThrow","value_LayOff","value_Chipped","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissLeft","value_MissRight","value_CornerTaken","value_RightFoot","value_Cross","value_Head","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_KeyPass","value_BigChance","value_BoxCentre","value_FirstTouch","value_RelatedEventId","value_GoalMouthY","value_MissHigh","value_Assisted","value_GoalMouthZ","value_FromCorner","value_GoalKick","value_HighClaim","value_Foul","value_FreekickTaken","value_ThrowIn","value_OtherBodyPart","value_RegularPlay","value_LeftFoot","value_IntentionalGoalAssist","value_LowCentre","value_IndirectFreekickTaken","value_Throughball","value_SmallBoxRight","value_OwnGoal","value_HighRight","value_ThrowinSetPiece","value_BlockedY","value_BlockedX","value_Volley","value_BoxLeft","value_SmallBoxCentre","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_IndividualPlay","value_LowRight","value_Hands","value_ParriedSafe","value_DivingSave","value_KeeperSaveInTheBox","value_Yellow","value_SetPiece","value_ParriedDanger","value_KeeperSaveInSixYard","value_BlockedCross","value_OutOfBoxCentre","value_Blocked","value_OutfielderBlock","value_Collected","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_HighCentre","value_LowLeft","value_BoxRight","value_LeadingToGoal","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
180,76,7,20,32,63.63,20.74,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,460260,50.61,29.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33333333333333,2810221779,7,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.53","Back",NA,"15.9","44.0","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01935132,0.01484598,-0.00450534,"Man Utd","Brentford",37,"Kobbie Mainoo","MC",TRUE,-11.0996954767633,0,144.813517859255,"K. Mainoo",180,9,"Man Utd",180
181,77,7,22,32,50.61,29.92,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,320374,57.225,39.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.36666666666667,2810221977,7,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.99","Center",NA,"12.0","58.8","54.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01484598,0.01689528,0.0020493,"Man Utd","Brentford",4,"Matthijs de Ligt","DC",TRUE,6.3945125438011,0,56.6833486230774,"M. d. Ligt",181,9,"Man Utd",181
182,77.5,7,25.5,32,57.225,39.984,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,118244,58.485,49.368,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,7.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01689528,0.01685596,-3.93199999999989e-05,"Man Utd","Brentford",23,"Luke Shaw","DC",TRUE,0,-0.839663413000139,82.3525715898393,"L. Shaw",182,9,"Man Utd",182
183,78,7,29,32,58.485,49.368,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,118244,47.355,37.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48333333333333,2810222051,7,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.95","Back",NA,"16.1","55.4","45.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01685596,0.01484598,-0.00200998,"Man Utd","Brentford",23,"Luke Shaw","DC",TRUE,-8.7738709008226,0,-133.579568597855,"L. Shaw",183,9,"Man Utd",183
184,78.5,7,30.5,32,47.355,37.672,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,320374,49.35,35.224,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,7.50833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01484598,0.01484598,0,"Man Utd","Brentford",4,"Matthijs de Ligt","DC",TRUE,0,2.09837615555271,-50.821653596351,"M. d. Ligt",184,9,"Man Utd",184
185,79,7,32,32,49.35,35.224,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,320374,71.715,7.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53333333333333,2810222131,7,213,56,178,212,141,140,1,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.38","Right",NA,"36.0","10.3","68.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Man Utd","Brentford",4,"Matthijs de Ligt","DC",TRUE,12.8070098386305,0,-51.6023648267122,"M. d. Ligt",185,9,"Man Utd",185
186,69,7,35,189,28.98,58.548,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,368512,29.505,49.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58333333333333,2810222213,7,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.77","Back",NA,"8.9","73.0","28.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0105949,0.01110462,0.00050972,"Brentford","Man Utd",23,"Keane Lewis-Potter","DL",TRUE,2.78717743478788,0,-86.627129611393,"K. Lewis-Potter",186,10,"Brentford",186
187,70,7,37,189,29.505,49.64,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 37, 215, 218)",TRUE,444304,29.505,51.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61666666666667,2810222239,7,213,56,178,212,141,140,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.57","Back",NA,"2.3","76.4","28.1",NA,NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Brentford","Man Utd",18,"Yehor Yarmoliuk","DMC",TRUE,-0.50204051756738,0,90,"Y. Yarmoliuk",187,10,"Brentford",187
188,80,7,37,32,76.86,8.908,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,495260,76.86,8.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61666666666667,2810222273,7,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Man Utd","Brentford",13,"Patrick Dorgu","DMR",TRUE,0,0,0,"P. Dorgu",188,10,"Brentford",188
189,72,8,7,189,22.785,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 38, 216)",TRUE,368512,38.115,54.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11666666666667,2810223285,8,213,56,NA,212,141,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.51","Back",NA,"21.5","79.9","36.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00844854,0.01214719,0.00369865,"Brentford","Man Utd",23,"Keane Lewis-Potter","DL",TRUE,19.0609724183001,0,-41.7197213315424,"K. Lewis-Potter",189,10,"Brentford",189
190,73,8,8,189,38.115,54.332,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,296240,27.72,50.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13333333333333,2810223299,8,213,56,NA,212,141,140,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.48","Back",NA,"11.0","74.6","26.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01214719,0.01110462,-0.00104257,"Brentford","Man Utd",11,"Yoane Wissa","FW",TRUE,-9.16270946490334,0,-160.878305484672,"Y. Wissa",190,10,"Brentford",190
191,74,8,9,189,28.455,51,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 37, 216, 218)",TRUE,101856,36.225,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,2810223445,8,213,56,178,212,141,140,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.16","Back",NA,"19.6","100.0","34.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Brentford","Man Utd",6,"Christian Norgaard","DMC",TRUE,1.68978172385755,0,65.436811314347,"C. Norgaard",191,10,"Brentford",191
192,82,8,12,32,67.83,2.312,"FirstHalf","ShieldBallOpp","Successful",NA,NA,NA,"integer(0)",FALSE,408962,67.83,2.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,2810223515,8,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Man Utd","Brentford",25,"Manuel Ugarte","MC",TRUE,0,0,0,"M. Ugarte",192,11,"Man Utd",192
193,82.5,8,18,32,67.83,2.312,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,495260,60.375,0,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0174506,0.01473596,-0.00271464,"Man Utd","Brentford",13,"Patrick Dorgu","DMR",TRUE,0,-7.25759029382137,-162.769902911249,"P. Dorgu",193,11,"Man Utd",193
194,84,8,24,32,60.375,0,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 36, 37, 216)",TRUE,495260,64.785,7.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,2810223793,8,213,56,NA,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.11","Right",NA,"10.0","11.6","61.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0174506,0.0174506,0,"Man Utd","Brentford",13,"Patrick Dorgu","DMR",TRUE,8.15285834007756,0,60.7914448851808,"P. Dorgu",194,11,"Man Utd",194
195,85,8,25,32,64.785,7.888,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,460260,65.31,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41666666666667,2810223829,8,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.80","Right",NA,"6.2","2.5","62.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0174506,0.0174506,0,"Man Utd","Brentford",37,"Kobbie Mainoo","MC",TRUE,-3.22337080798578,0,-85.150546104204,"K. Mainoo",195,11,"Man Utd",195
