"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Angle","type_value_PassEndX","type_value_Zone","type_value_PassEndY","type_value_Chipped","type_value_Longball","type_value_ThrowIn","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_RelatedEventId","type_value_RightFoot","type_value_Assisted","type_value_GoalMouthZ","type_value_FirstTouch","type_value_MissHigh","type_value_IndividualPlay","type_value_GoalKick","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_KeeperThrow","type_value_Penalty","type_value_Yellow","type_value_DivingSave","type_value_KeeperSaved","type_value_MissLeft","type_value_BlockedY","type_value_BigChance","type_value_BlockedX","type_value_LowCentre","type_value_BoxCentre","type_value_Hands","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_BoxLeft","type_value_Collected","type_value_MissRight","type_value_IntentionalAssist","type_value_FromCorner","type_value_CornerTaken","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_Head","type_value_LowRight","type_value_OverRun","type_value_LeftFoot","type_value_Blocked","type_value_OutfielderBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_HighRight","type_value_KeeperSaveObox","type_value_FastBreak","type_value_SmallBoxCentre","type_value_SixYardBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_BoxRight","type_value_SetPiece","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_SmallBoxRight","type_value_HighClaim","type_value_BlockedCross","type_value_AerialFoul","type_value_HighCentre","type_value_OneOnOne","value_Length","value_Angle","value_PassEndX","value_Zone","value_PassEndY","value_Chipped","value_Longball","value_ThrowIn","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_LayOff","value_ShotAssist","value_KeyPass","value_GoalMouthY","value_OutOfBoxCentre","value_RegularPlay","value_RelatedEventId","value_RightFoot","value_Assisted","value_GoalMouthZ","value_FirstTouch","value_MissHigh","value_IndividualPlay","value_GoalKick","value_Foul","value_FreekickTaken","value_Cross","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_KeeperThrow","value_Penalty","value_Yellow","value_DivingSave","value_KeeperSaved","value_MissLeft","value_BlockedY","value_BigChance","value_BlockedX","value_LowCentre","value_BoxCentre","value_Hands","value_ParriedSafe","value_KeeperSaveInTheBox","value_BoxLeft","value_Collected","value_MissRight","value_IntentionalAssist","value_FromCorner","value_CornerTaken","value_BigChanceCreated","value_IntentionalGoalAssist","value_Head","value_LowRight","value_OverRun","value_LeftFoot","value_Blocked","value_OutfielderBlock","value_SmallBoxLeft","value_DeepBoxRight","value_HighRight","value_KeeperSaveObox","value_FastBreak","value_SmallBoxCentre","value_SixYardBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_BoxRight","value_SetPiece","value_ParriedDanger","value_KeeperSaveInSixYard","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_SmallBoxRight","value_HighClaim","value_BlockedCross","value_AerialFoul","value_HighCentre","value_OneOnOne","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
559,291,30,52,52,53.76,40.324,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,104010,66.885,63.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8666666666667,2796269947,30,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.8","1.06","63.7","Left","93.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01689528,0.0174506,0.000555320000000002,"Real Madrid","Valencia",22,"Antonio Rudiger","DC",TRUE,3.34050549413981,0,60.6324504928926,"A. Rudiger",559,30,"Real Madrid",559
560,292,30,56,52,69.195,62.9,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,422957,64.785,53.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9333333333333,2796270021,30,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.8","4.29","61.7","Center","78.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02122129,0.01870347,-0.00251782,"Real Madrid","Valencia",20,"Fran Garcia","DL",TRUE,1.51854685943628,0,-114.097137578723,"F. Garcia",560,30,"Real Madrid",560
561,292.5,30,57.5,52,64.785,53.04,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344644,65.94,49.232,NA,NA,NA,NA,NA,293,NA,NA,NA,NA,30.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01870347,0.01935132,0.000647850000000002,"Real Madrid","Valencia",8,"Federico Valverde","MC",TRUE,0,2.56967977925853,-73.1269864535989,"F. Valverde",561,30,"Real Madrid",561
562,293,30,59,52,65.94,49.232,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,344644,81.585,4.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9833333333333,2796270337,30,212,213,140,56,141,155,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.0","5.05","77.7","Right","7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01935132,0.02756312,0.0082118,"Real Madrid","Valencia",8,"Federico Valverde","MC",TRUE,4.57112004307141,0,-70.5634127258677,"F. Valverde",562,30,"Real Madrid",562
563,293.5,31,3,52,81.585,4.896,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,144511,79.065,7.752,NA,NA,NA,NA,NA,294,NA,NA,NA,NA,31.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02756312,0.02756312,0,"Real Madrid","Valencia",17,"Lucas Vazquez","DR",TRUE,0,0.454165229078484,131.423665625003,"L. Vazquez",563,30,"Real Madrid",563
564,294,31,7,52,79.065,7.752,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,144511,74.55,15.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1166666666667,2796270411,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1","2.09","71.0","Center","23.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02756312,0.02401521,-0.00354791,"Real Madrid","Valencia",17,"Lucas Vazquez","DR",TRUE,1.34273151297268,0,119.786322911996,"L. Vazquez",564,30,"Real Madrid",564
565,294.5,31,8,52,74.55,15.64,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,20874,72.135,8.364,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,31.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02401521,0.02122129,-0.00279392,"Real Madrid","Valencia",10,"Luka Modric","MC",TRUE,0,-6.12419808203727,-108.361683624852,"L. Modric",565,30,"Real Madrid",565
566,295,31,9,52,72.135,8.364,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,20874,80.745,2.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.15,2796270505,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2","5.72","76.9","Right","4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02122129,0.02756312,0.00634183,"Real Madrid","Valencia",10,"Luka Modric","MC",TRUE,2.25998760333351,0,-32.2856579955196,"L. Modric",566,30,"Real Madrid",566
567,296,31,11,52,79.905,4.08,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,317541,73.29,5.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1833333333333,2796270563,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.7","2.96","69.8","Right","7.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02756312,0.02122129,-0.00634183,"Real Madrid","Valencia",21,"Brahim Diaz","MR",TRUE,-3.71582284255754,0,169.516897522982,"B. Diaz",567,30,"Real Madrid",567
568,297,31,13,52,70.98,6.596,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,20874,72.555,18.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2166666666667,2796270637,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.0","1.44","69.1","Center","27.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02122129,0.0241224,0.00290111,"Real Madrid","Valencia",10,"Luka Modric","MC",TRUE,7.72551383468095,0,82.4605548604907,"L. Modric",568,30,"Real Madrid",568
569,298,31,15,52,71.715,19.652,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,144511,70.56,32.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25,2796270789,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.2","1.66","67.2","Center","48.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.0241224,0.02385149,-0.000270909999999999,"Real Madrid","Valencia",17,"Lucas Vazquez","DR",TRUE,1.78403304697763,0,95.0294548131359,"L. Vazquez",569,30,"Real Madrid",569
570,299,31,20,52,71.4,31.62,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,379868,73.185,18.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3333333333333,2796270905,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.6","4.84","69.7","Center","26.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.02385149,0.0241224,0.000270909999999999,"Real Madrid","Valencia",5,"Jude Bellingham","ML",TRUE,-1.85771246838657,0,-82.4480085685769,"J. Bellingham",570,30,"Real Madrid",570
571,300,31,23,52,74.445,17.884,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 36, 37, 217, 218)",TRUE,20874,83.055,34.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3833333333333,2796270941,31,212,213,140,56,141,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.6","1.09","79.1","Center","50.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Real Madrid","Valencia",10,"Luka Modric","MC",TRUE,12.5970255260835,0,62.3808320517105,"L. Modric",571,30,"Real Madrid",571
572,234,31,25,55,20.37,34.816,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 216)",TRUE,427831,41.895,43.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4166666666667,2796270969,31,212,213,140,56,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.0","0.37","39.9","Back","63.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,NA,NA,NA,"Valencia","Real Madrid",15,"Cesar Tarrega","DC",TRUE,0,0,20.9195154286533,"C. Tarrega",572,30,"Real Madrid",572
573,234.5,31,26.5,55,41.895,43.044,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,297546,46.095,43.656,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,31.4416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-04-05 17:16:14",75382,"Santiago Bernabéu","Guillermo Cuadra Fernández","1 : 2",52,55,0.01269174,0.01429128,0.00159954,"Valencia","Real Madrid",12,"Umar Sadiq","FW",TRUE,0,4.05860073054762,8.29046597243019,"U. Sadiq",573,30,"Real Madrid",573
