"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_RegularPlay","type_value_GoalMouthY","type_value_Volley","type_value_MissRight","type_value_BlockedY","type_value_RightFoot","type_value_RelatedEventId","type_value_Assisted","type_value_BlockedX","type_value_GoalMouthZ","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_ThrowIn","type_value_HighClaim","type_value_KeeperThrow","type_value_Head","type_value_LayOff","type_value_IntentionalAssist","type_value_LeadingToAttempt","type_value_HighRight","type_value_BoxRight","type_value_Hands","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_Foul","type_value_FreekickTaken","type_value_GoalKick","type_value_OtherBodyPart","type_value_Throughball","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_HighLeft","type_value_BigChanceCreated","type_value_FirstTouch","type_value_BigChance","type_value_LowCentre","type_value_SmallBoxRight","type_value_KeeperSaveInSixYard","type_value_MissHigh","type_value_SmallBoxCentre","type_value_BoxCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_Yellow","type_value_LeadingToGoal","type_value_IntentionalGoalAssist","type_value_LowRight","type_value_SetPiece","type_value_ParriedDanger","type_value_DivingSave","type_value_KeeperSaveObox","type_value_LowLeft","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_CaptainPlayerId","type_value_LastMan","type_value_MissLeft","type_value_CornerTaken","type_value_FromCorner","type_value_Red","type_value_DirectFreekick","type_value_OverRun","type_value_BlockedCross","type_value_BoxLeft","value_Zone","value_Angle","value_PassEndY","value_Length","value_PassEndX","value_StandingSave","value_Longball","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_HeadPass","value_ShotAssist","value_KeyPass","value_IndividualPlay","value_OutOfBoxCentre","value_RegularPlay","value_GoalMouthY","value_Volley","value_MissRight","value_BlockedY","value_RightFoot","value_RelatedEventId","value_Assisted","value_BlockedX","value_GoalMouthZ","value_Chipped","value_LeftFoot","value_Cross","value_ThrowIn","value_HighClaim","value_KeeperThrow","value_Head","value_LayOff","value_IntentionalAssist","value_LeadingToAttempt","value_HighRight","value_BoxRight","value_Hands","value_Collected","value_KeeperSaveInTheBox","value_Foul","value_FreekickTaken","value_GoalKick","value_OtherBodyPart","value_Throughball","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_HighLeft","value_BigChanceCreated","value_FirstTouch","value_BigChance","value_LowCentre","value_SmallBoxRight","value_KeeperSaveInSixYard","value_MissHigh","value_SmallBoxCentre","value_BoxCentre","value_Blocked","value_OutfielderBlock","value_Yellow","value_LeadingToGoal","value_IntentionalGoalAssist","value_LowRight","value_SetPiece","value_ParriedDanger","value_DivingSave","value_KeeperSaveObox","value_LowLeft","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_TeamFormation","value_InvolvedPlayers","value_CaptainPlayerId","value_LastMan","value_MissLeft","value_CornerTaken","value_FromCorner","value_Red","value_DirectFreekick","value_OverRun","value_BlockedCross","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
283,145.5,12,4.5,167,18.795,3.944,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,313171,14.805,1.632,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,12.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.00844854,0.00779616,-0.000652379999999999,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,0,-4.53267276165225,-149.909911878763,"R. Dias",283,19,"Man City",283
284,146,12,6,167,14.805,1.632,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 36, 37, 216, 218)",TRUE,313171,42.735,21.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,2817445619,12,56,213,141,212,140,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","0.61","31.2","34.1","40.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.00779616,0.01269174,0.00489558,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,32.2632269875714,0,35.0374288157154,"R. Dias",284,19,"Man City",284
285,146.5,12,7,167,42.735,21.216,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,315227,39.48,23.936,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,12.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01429128,0.01269174,-0.00159954,"Man City","Bournemouth",9,"Erling Haaland","FW",TRUE,0,-2.72458589797955,140.116604926676,"E. Haaland",285,19,"Man City",285
286,147,12,8,167,39.48,23.936,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,315227,39.48,23.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1333333333333,2817445625,12,56,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,"96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Man City","Bournemouth",9,"Erling Haaland","FW",TRUE,0,0,0,"E. Haaland",286,19,"Man City",286
287,96,12,8,183,65.52,44.064,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,399826,65.52,44.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1333333333333,2817445623,12,56,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Bournemouth","Man City",27,"Illia Zabarnyi","DC",TRUE,0,0,0,"I. Zabarnyi",287,19,"Man City",287
288,148,12,8,167,42.735,21.216,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 139, 36, 38, 216, 218)",TRUE,315227,51.345,19.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1333333333333,2817445651,12,56,213,141,212,140,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","6.08","28.6","8.8","48.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Man City","Bournemouth",9,"Erling Haaland","FW",TRUE,7.97049063262256,0,-11.6039641935094,"E. Haaland",288,19,"Man City",288
289,97,12,9,183,57.75,52.972,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 139, 36, 38, 216, 218)",TRUE,468852,65.1,52.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.15,2817445643,12,56,213,141,212,140,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","6.26","77.6","7.4","62.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Bournemouth","Man City",2,"Dean Huijsen","DC",TRUE,6.82296577953084,0,-1.58984204806728,"D. Huijsen",289,19,"Man City",289
290,149,12,10,167,41.37,12.784,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 217, 218)",TRUE,136741,89.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1666666666667,2817445653,12,56,213,141,212,140,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","6.00","0.0","50.1","85.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Man City","Bournemouth",20,"Bernardo Silva","AMR",TRUE,29.6907678455028,0,-14.8869148042502,"B. Silva",290,19,"Man City",290
291,99,12,22,183,23.625,68,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 38, 215)",TRUE,468852,15.015,45.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3666666666667,2817445757,12,56,213,141,212,140,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.37","66.3","25.8","14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.00844854,0.00977745,0.00132891,"Bournemouth","Man City",2,"Dean Huijsen","DC",TRUE,-2.47272185118273,0,-110.592204687027,"D. Huijsen",291,19,"Man City",291
292,100,12,25,183,15.015,45.084,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 37, 217, 218)",TRUE,113880,72.87,55.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4166666666667,2817445775,12,56,213,141,212,140,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","0.18","81.7","58.8","69.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,NA,NA,NA,"Bournemouth","Man City",13,"Kepa Arrizabalaga","GK",TRUE,51.9740131375213,0,10.2596966204442,"K. Arrizabalaga",292,19,"Man City",292
293,152,12,34,167,27.3,13.26,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,394933,30.24,27.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5666666666667,2817445813,12,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.36","39.8","14.1","28.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.0105949,0.01132376,0.00072886,"Man City","Bournemouth",27,"Matheus Nunes","DR",TRUE,5.33931966718815,0,77.9766939065417,"M. Nunes",293,19,"Man City",293
294,153,12,38,167,29.925,28.424,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,313171,42.63,45.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6333333333333,2817445827,12,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","0.93","66.7","21.2","40.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01132376,0.01269174,0.00136798,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,11.8863953649705,0,53.1171104823766,"R. Dias",294,19,"Man City",294
295,154,12,39,167,42.63,45.356,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,77464,30.45,29.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,2817445853,12,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.05","43.7","19.8","29.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01269174,0.01132376,-0.00136798,"Man City","Bournemouth",19,"Ilkay Gundogan","DMC",TRUE,-11.2775968446441,0,-127.910473466628,"I. Gundogan",295,19,"Man City",295
296,154.5,12,42,167,30.45,29.716,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,313171,33.18,26.316,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01132376,0.01132376,0,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,0,2.44310334361458,-51.2375848005973,"R. Dias",296,19,"Man City",296
297,155,12,45,167,33.18,26.316,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,313171,33.6,16.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,2817445883,12,56,213,141,212,140,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.76","24.9","9.4","32.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-22 15:00:48",52487,"Etihad Stadium","Thomas Bramall","3 : 1",167,183,0.01132376,0.01110462,-0.00021914,"Man City","Bournemouth",3,"Ruben Dias","DC",TRUE,-1.18180790802586,0,-87.437321157504,"R. Dias",297,19,"Man City",297
