"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_Zone","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_PassEndX","type_value_Longball","type_value_HeadPass","type_value_Chipped","type_value_OtherBodyPart","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_IntentionalAssist","type_value_LeftFoot","type_value_Cross","type_value_ShotAssist","type_value_KeyPass","type_value_BoxCentre","type_value_LowCentre","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_RegularPlay","type_value_GoalMouthY","type_value_FirstTouch","type_value_Assisted","type_value_BlockedY","type_value_BlockedX","type_value_Head","type_value_DivingSave","type_value_Collected","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_GoalKick","type_value_LayOff","type_value_RightFoot","type_value_HighClaim","type_value_KeeperThrow","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_Foul","type_value_FreekickTaken","type_value_Yellow","type_value_FromCorner","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighLeft","type_value_SmallBoxRight","type_value_BigChance","type_value_LowLeft","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_ThrowinSetPiece","type_value_Throughball","type_value_BoxRight","type_value_HighRight","type_value_MissHigh","type_value_OverRun","type_value_LowRight","type_value_ParriedSafe","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_LeadingToAttempt","type_value_Volley","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_DeepBoxRight","type_value_FastBreak","type_value_Feet","type_value_HighCentre","value_Length","value_Zone","value_StandingSave","value_PassEndY","value_Angle","value_PassEndX","value_Longball","value_HeadPass","value_Chipped","value_OtherBodyPart","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_IntentionalAssist","value_LeftFoot","value_Cross","value_ShotAssist","value_KeyPass","value_BoxCentre","value_LowCentre","value_RelatedEventId","value_GoalMouthZ","value_RegularPlay","value_GoalMouthY","value_FirstTouch","value_Assisted","value_BlockedY","value_BlockedX","value_Head","value_DivingSave","value_Collected","value_Hands","value_KeeperSaveInTheBox","value_GoalKick","value_LayOff","value_RightFoot","value_HighClaim","value_KeeperThrow","value_BlockedCross","value_MissLeft","value_MissRight","value_CornerTaken","value_Foul","value_FreekickTaken","value_Yellow","value_FromCorner","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighLeft","value_SmallBoxRight","value_BigChance","value_LowLeft","value_OutOfBoxCentre","value_IndividualPlay","value_Blocked","value_OutfielderBlock","value_ThrowinSetPiece","value_Throughball","value_BoxRight","value_HighRight","value_MissHigh","value_OverRun","value_LowRight","value_ParriedSafe","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_LeadingToAttempt","value_Volley","value_SixYardBlock","value_SmallBoxLeft","value_DeepBoxRight","value_FastBreak","value_Feet","value_HighCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
120,56,6,0,165,34.755,54.468,"FirstHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,417747,34.755,54.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2812543419,6,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",9,"Julio Enciso","AML",TRUE,0,0,0,"J. Enciso",120,7,"Ipswich",120
121,58,6,1,165,35.385,55.08,"FirstHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,417747,35.385,55.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01666666666667,2812543455,6,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",9,"Julio Enciso","AML",TRUE,0,0,0,"J. Enciso",121,7,"Ipswich",121
122,75,6,1,189,69.615,12.92,"FirstHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,401168,69.615,12.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01666666666667,2812543457,6,NA,56,178,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Brentford","Ipswich",24,"Mikkel Damsgaard","AMC",TRUE,0,0,0,"M. Damsgaard",122,7,"Ipswich",122
123,59,6,1,165,39.9,56.984,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,417747,39.9,56.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01666666666667,2812543463,6,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",9,"Julio Enciso","AML",TRUE,0,0,0,"J. Enciso",123,7,"Ipswich",123
124,60,6,3,165,39.375,56.78,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,323713,22.68,58.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,2812543527,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.8","Back",NA,"86.2","3.03","21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01214719,0.00942382,-0.00272337,"Ipswich","Brentford",14,"Jack Taylor","DMC",TRUE,-16.4553337605458,0,173.724227412149,"J. Taylor",124,7,"Ipswich",124
125,61,6,4,165,22.68,58.616,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,381161,8.715,48.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06666666666667,2812543571,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.5","Back",NA,"70.8","3.79","8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00942382,0.00977745,0.000353630000000001,"Ipswich","Brentford",24,"Jacob Greaves","DL",TRUE,-11.3966630489572,0,-143.134697780799,"J. Greaves",125,7,"Ipswich",125
126,62,6,6,165,8.715,48.144,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,231118,15.435,39.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,2812543587,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.7","Back",NA,"58.5","5.39","14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00977745,0.01082722,0.00104977,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,7.56700268855312,0,-51.2200959647323,"C. Burgess",126,7,"Ipswich",126
127,63,6,7,165,15.435,39.78,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,134666,3.465,39.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11666666666667,2812543619,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.0","Back",NA,"58.7","3.13","3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01082722,0.00941056,-0.00141666,"Ipswich","Brentford",5,"Sam Morsy","DMC",TRUE,-11.9558938039043,0,179.349048392427,"S. Morsy",127,7,"Ipswich",127
128,64,6,8,165,3.465,39.916,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,280770,4.305,60.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.13333333333333,2812543675,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.3","Back",NA,"88.6","1.53","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00941056,0.00638303,-0.00302753,"Ipswich","Brentford",31,"Alex Palmer","GK",TRUE,-2.35258936414957,0,87.6342170014877,"A. Palmer",128,7,"Ipswich",128
129,65,6,11,165,4.305,60.248,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 124, 127, 36, 37, 216, 218)",TRUE,231118,40.95,66.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18333333333333,2812543849,6,212,56,178,141,213,140,1,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.1","Back",NA,"97.4","0.16","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.00638303,0.01126267,0.00487964,"Ipswich","Brentford",15,"Cameron Burgess","DC",TRUE,32.356903816584,0,9.27434227282449,"C. Burgess",129,7,"Ipswich",129
130,65.5,6,14.5,165,40.95,66.232,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,401254,36.12,52.7,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,6.24166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01126267,0.01214719,0.00088452,"Ipswich","Brentford",19,"Liam Delap","FW",TRUE,0,0.329614119984399,-109.643094410989,"L. Delap",130,7,"Ipswich",130
131,66,6,18,165,36.12,52.7,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,401254,56.91,23.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,2812543867,6,212,56,178,141,213,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.7","Center",NA,"34.8","5.33","54.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,NA,NA,NA,"Ipswich","Brentford",19,"Liam Delap","FW",TRUE,22.1850550166666,0,-54.3970442666293,"L. Delap",131,7,"Ipswich",131
132,78,6,21,189,49.77,45.492,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,368512,49.035,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,2812543983,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.5","Back",NA,"50.0","4.65","46.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01429128,0.01484598,0.0005547,"Brentford","Ipswich",23,"Keane Lewis-Potter","DL",TRUE,0.447932595283504,0,-93.6595124674982,"K. Lewis-Potter",132,8,"Brentford",132
133,79,6,25,189,49.245,33.728,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,444304,44.94,20.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41666666666667,2812544039,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.6","Back",NA,"30.7","4.39","42.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01484598,0.01429128,-0.0005547,"Brentford","Ipswich",18,"Yehor Yarmoliuk","DMC",TRUE,-5.72151096066027,0,-108.519165978606,"Y. Yarmoliuk",133,8,"Brentford",133
134,79.5,6,26.5,189,44.94,20.876,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,372724,43.05,23.732,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,6.44166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01429128,0.01269174,-0.00159954,"Brentford","Ipswich",22,"Nathan Collins","DC",TRUE,0,-1.31800312285377,123.495184673741,"N. Collins",134,8,"Brentford",134
135,80,6,28,189,43.05,23.732,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,372724,40.53,45.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.46666666666667,2812544165,6,212,56,178,141,213,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.5","Back",NA,"66.3","1.69","38.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-10 22:17:21",29511,"Portman Road","Samuel Barrott","0 : 1",165,189,0.01429128,0.01269174,-0.00159954,"Brentford","Ipswich",22,"Nathan Collins","DC",TRUE,-2.62069174420614,0,96.7310099531471,"N. Collins",135,8,"Brentford",135
