"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_Angle","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_Head","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_KeeperThrow","type_value_Chipped","type_value_HeadPass","type_value_ThrowIn","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_ShotAssist","type_value_RegularPlay","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_LowRight","type_value_BigChance","type_value_GoalMouthY","type_value_RelatedEventId","type_value_BoxCentre","type_value_Assisted","type_value_GoalMouthZ","type_value_RightFoot","type_value_Foul","type_value_FastBreak","type_value_IndividualPlay","type_value_LeftFoot","type_value_GoalKick","type_value_Cross","type_value_OtherBodyPart","type_value_MissLeft","type_value_FirstTouch","type_value_Volley","type_value_BlockedX","type_value_BoxLeft","type_value_BlockedY","type_value_Hands","type_value_DivingSave","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_Throughball","type_value_LayOff","type_value_SetPiece","type_value_LowCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_BoxRight","type_value_DeepBoxLeft","type_value_LowLeft","type_value_CornerTaken","type_value_FromCorner","type_value_SixYardBlock","type_value_OutOfBoxCentre","type_value_GoalDisallowed","type_value_Yellow","type_value_OverRun","type_value_SmallBoxCentre","type_value_SavedOffline","type_value_LastMan","type_value_OwnGoal","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_LeadingToAttempt","type_value_MissRight","type_value_DirectFreekick","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_ParriedDanger","type_value_HighClaim","type_value_SmallBoxLeft","type_value_BlockedCross","type_value_KeeperSaveObox","type_value_MissHigh","type_value_Penalty","type_value_KeeperMissed","value_Zone","value_Length","value_PassEndX","value_Angle","value_StandingSave","value_PassEndY","value_Longball","value_Head","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_KeeperThrow","value_Chipped","value_HeadPass","value_ThrowIn","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_ShotAssist","value_RegularPlay","value_IntentionalAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_LowRight","value_BigChance","value_GoalMouthY","value_RelatedEventId","value_BoxCentre","value_Assisted","value_GoalMouthZ","value_RightFoot","value_Foul","value_FastBreak","value_IndividualPlay","value_LeftFoot","value_GoalKick","value_Cross","value_OtherBodyPart","value_MissLeft","value_FirstTouch","value_Volley","value_BlockedX","value_BoxLeft","value_BlockedY","value_Hands","value_DivingSave","value_Collected","value_KeeperSaveInTheBox","value_Throughball","value_LayOff","value_SetPiece","value_LowCentre","value_Blocked","value_OutfielderBlock","value_BoxRight","value_DeepBoxLeft","value_LowLeft","value_CornerTaken","value_FromCorner","value_SixYardBlock","value_OutOfBoxCentre","value_GoalDisallowed","value_Yellow","value_OverRun","value_SmallBoxCentre","value_SavedOffline","value_LastMan","value_OwnGoal","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_LeadingToAttempt","value_MissRight","value_DirectFreekick","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_ParriedDanger","value_HighClaim","value_SmallBoxLeft","value_BlockedCross","value_KeeperSaveObox","value_MissHigh","value_Penalty","value_KeeperMissed","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
540,307,26,41,26,30.975,21.284,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,430019,34.965,30.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6833333333333,2810461949,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","10.1","33.3","1.16",NA,"44.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01110462,0.01262646,0.00152184,"Liverpool","Chelsea",78,"Jarell Quansah","DC",TRUE,4.98842384638154,0,66.6624764941186,"J. Quansah",540,31,"Liverpool",540
541,308,26,43,26,34.965,30.532,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,86829,54.18,44.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7166666666667,2810461995,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","23.7","51.6","0.63",NA,"65.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01262646,0.01685596,0.0042295,"Liverpool","Chelsea",3,"Wataru Endo","DMC",TRUE,18.2330947285833,0,35.959942608936,"W. Endo",541,31,"Liverpool",541
542,309,26,44,26,54.18,44.472,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,355354,54.18,44.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7333333333333,2810461997,26,56,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Liverpool","Chelsea",17,"Curtis Jones","DMC",TRUE,0,0,0,"C. Jones",542,31,"Liverpool",542
543,174,26,45,15,46.515,19.176,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,337916,39.375,25.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.75,2810462019,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","9.6","37.5","2.41",NA,"37.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01429128,0.01262646,-0.00166482,"Chelsea","Liverpool",7,"Pedro Neto","AMR",TRUE,-5.82140192250507,0,137.862405226112,"P. Neto",543,32,"Chelsea",543
544,174.5,26,48,15,39.375,25.636,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,425319,37.59,31.484,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01262646,0.01262646,0,"Chelsea","Liverpool",45,"Romeo Lavia","DMC",TRUE,0,-1.30108227383957,106.973895667244,"R. Lavia",544,32,"Chelsea",544
545,176,26,51,15,37.59,31.484,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,425319,42.735,42.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.85,2810462071,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","12.5","40.7","1.15",NA,"63.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01262646,0.01269174,6.52799999999992e-05,"Chelsea","Liverpool",45,"Romeo Lavia","DMC",TRUE,4.56754346764535,0,65.6264092896647,"R. Lavia",545,32,"Chelsea",545
546,177,26,52,15,42.84,42.772,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,369430,28.98,29.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8666666666667,2810462121,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","18.9","27.6","3.89",NA,"43.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01269174,0.01132376,-0.00136798,"Chelsea","Liverpool",8,"Enzo Fernandez","DMC",TRUE,-13.357183141577,0,-137.010303590944,"E. Fernandez",546,32,"Chelsea",546
547,178,26,56,15,29.505,30.328,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,421351,38.745,30.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9333333333333,2810462147,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","9.2","36.9","0.01",NA,"44.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01132376,0.01262646,0.0013027,"Chelsea","Liverpool",6,"Levi Colwill","DC",TRUE,9.23495813600489,0,0.843253613688057,"L. Colwill",547,32,"Chelsea",547
548,178.5,26,57,15,38.745,30.464,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,425319,35.07,30.26,NA,NA,NA,NA,NA,179,NA,NA,NA,NA,26.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01262646,0.01262646,0,"Chelsea","Liverpool",45,"Romeo Lavia","DMC",TRUE,0,-3.68064974311315,-176.822760339466,"R. Lavia",548,32,"Chelsea",548
549,179,26,58,15,35.07,30.26,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,425319,32.865,14.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9666666666667,2810462179,26,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","15.7","31.3","4.57",NA,"21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01262646,0.0105949,-0.00203156,"Chelsea","Liverpool",45,"Romeo Lavia","DMC",TRUE,-4.64543455657676,0,-98.0595188777966,"R. Lavia",549,32,"Chelsea",549
550,179.5,26,59,15,32.865,14.688,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,353292,31.815,17.952,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,26.9833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.0105949,0.01110462,0.00050972,"Chelsea","Liverpool",23,"Trevoh Chalobah","DC",TRUE,0,-0.248470280379337,107.832525084793,"T. Chalobah",550,32,"Chelsea",550
551,180,27,0,15,31.815,17.952,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,353292,25.725,34.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2810462219,27,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","17.2","24.5","1.93",NA,"50.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01110462,0.01016549,-0.000939130000000002,"Chelsea","Liverpool",23,"Trevoh Chalobah","DC",TRUE,-4.35118430166244,0,110.700843278002,"T. Chalobah",551,32,"Chelsea",551
552,181,27,3,15,25.095,36.516,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,421351,24.675,48.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.05,2810462271,27,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","12.5","23.5","1.60",NA,"72.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01016549,0.01001304,-0.000152449999999998,"Chelsea","Liverpool",6,"Levi Colwill","DC",TRUE,-1.76162380511772,0,91.933067831629,"L. Colwill",552,32,"Chelsea",552
553,182,27,5,15,24.675,48.96,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,363496,23.31,39.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0833333333333,2810462313,27,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","9.7","22.2","4.57",NA,"57.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01001304,0.01016549,0.000152449999999998,"Chelsea","Liverpool",3,"Marc Cucurella","DL",TRUE,-0.160217836542969,0,-98.1024923517089,"M. Cucurella",553,32,"Chelsea",553
554,183,27,8,15,23.31,39.372,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 37, 217, 218)",TRUE,421351,86.73,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1333333333333,2810462359,27,56,212,140,213,178,141,1,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","70.0","82.6","0.44",NA,"100.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Chelsea","Liverpool",6,"Levi Colwill","DC",TRUE,43.2686075350414,0,24.2945755709745,"L. Colwill",554,32,"Chelsea",554
