"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_ThrowIn","type_value_GoalMouthZ","type_value_BoxCentre","type_value_GoalMouthY","type_value_ThrowinSetPiece","type_value_BlockedX","type_value_LeftFoot","type_value_FirstTouch","type_value_BlockedY","type_value_Blocked","type_value_LowCentre","type_value_Volley","type_value_OtherBodyPart","type_value_OutfielderBlock","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RightFoot","type_value_IndividualPlay","type_value_BoxRight","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_LastMan","type_value_IntentionalAssist","type_value_SetPiece","type_value_MissLeft","type_value_BlockedCross","type_value_HighCentre","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_HighClaim","type_value_KeeperThrow","type_value_BoxLeft","type_value_DivingSave","type_value_ParriedDanger","type_value_LowRight","type_value_OutOfBoxCentre","type_value_LowLeft","type_value_Collected","type_value_IndirectFreekickTaken","type_value_Obstruction","type_value_Yellow","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_LeadingToGoal","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighRight","type_value_MissRight","type_value_CornerTaken","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_FastBreak","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_FromCorner","type_value_LeadingToAttempt","value_Length","value_StandingSave","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_ThrowIn","value_GoalMouthZ","value_BoxCentre","value_GoalMouthY","value_ThrowinSetPiece","value_BlockedX","value_LeftFoot","value_FirstTouch","value_BlockedY","value_Blocked","value_LowCentre","value_Volley","value_OtherBodyPart","value_OutfielderBlock","value_LayOff","value_Chipped","value_HeadPass","value_ShotAssist","value_KeyPass","value_Assisted","value_RightFoot","value_IndividualPlay","value_BoxRight","value_RegularPlay","value_RelatedEventId","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_Cross","value_LastMan","value_IntentionalAssist","value_SetPiece","value_MissLeft","value_BlockedCross","value_HighCentre","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_OverRun","value_HighClaim","value_KeeperThrow","value_BoxLeft","value_DivingSave","value_ParriedDanger","value_LowRight","value_OutOfBoxCentre","value_LowLeft","value_Collected","value_IndirectFreekickTaken","value_Obstruction","value_Yellow","value_KeeperSaveObox","value_PlayerCaughtOffside","value_LeadingToGoal","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighRight","value_MissRight","value_CornerTaken","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_FastBreak","value_SmallBoxRight","value_SixYardBlock","value_FromCorner","value_LeadingToAttempt","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
600,246,28,17,165,38.115,20.468,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,349671,34.965,22.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2833333333333,2818904979,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7",NA,"Back","2.60","32.9","33.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01269174,0.01110462,-0.00158712,"Ipswich","West Ham",33,"Nathan Broadhead","AML",TRUE,-2.75359215296159,0,148.849369442012,"N. Broadhead",600,33,"Ipswich",600
601,278,28,18,165,34.23,23.868,"FirstHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,404108,34.23,23.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,2818907897,28,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",12,"Jens Cajuste","DMC",TRUE,0,0,0,"J. Cajuste",601,33,"Ipswich",601
602,328,28,18,29,69.825,41.548,"FirstHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,105172,69.825,41.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3,2818904983,28,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",8,"James Ward-Prowse","MC",TRUE,0,0,0,"J. Ward-Prowse",602,34,"West Ham",602
603,330,28,22,29,67.62,44.88,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,331924,62.37,45.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3666666666667,2818905053,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3",NA,"Center","2.97","67.3","59.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01935132,0.01935132,0,"West Ham","Ipswich",29,"Aaron Wan-Bissaka","MR",TRUE,-5.29218822407512,0,170.442137734351,"A. Wan-Bissaka",603,34,"West Ham",603
604,331,28,26,29,64.575,46.988,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,322696,48.51,50.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4333333333333,2818905099,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.4",NA,"Back","2.95","73.6","46.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01935132,0.01429128,-0.00506004,"West Ham","Ipswich",19,"Edson Alvarez","DMC",TRUE,-16.2650769102712,0,169.215702132437,"E. Alvarez",604,34,"West Ham",604
605,332,28,27,29,48.51,50.048,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,368310,45.57,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.45,2818905121,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.0",NA,"Back","4.55","47.5","43.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01429128,0.01484598,0.0005547,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,-0.729030259288166,0,-99.4057741382606,"M. Kilman",605,34,"West Ham",605
606,333,28,29,29,45.57,32.164,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,351127,49.245,16.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4833333333333,2818905155,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.8",NA,"Back","4.95","24.7","46.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01484598,0.0138454,-0.00100058,"West Ham","Ipswich",15,"Konstantinos Mavropanos","DC",TRUE,1.10942338265374,0,-76.5512316184158,"K. Mavropanos",606,34,"West Ham",606
607,334,28,33,29,49.35,16.388,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,361710,31.815,34.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.55,2818905213,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.9",NA,"Back","2.35","50.1","30.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0138454,0.01132376,-0.00252164,"West Ham","Ipswich",25,"Jean-Clair Todibo","DC",TRUE,-14.8146191889911,0,134.76408232065,"J. Todibo",607,34,"West Ham",607
608,335,28,35,29,31.815,34.068,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,351127,36.225,54.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5833333333333,2818905237,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.7",NA,"Back","1.36","79.9","34.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01132376,0.01214719,0.00082343,"West Ham","Ipswich",15,"Konstantinos Mavropanos","DC",TRUE,1.46759403934065,0,77.72231446801,"K. Mavropanos",608,34,"West Ham",608
609,335.5,28,37,29,36.225,54.332,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,368310,38.64,62.628,NA,NA,NA,NA,NA,336,NA,NA,NA,NA,28.6166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01214719,0.01126267,-0.00088452,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,0,-0.554354898618044,73.7695029739161,"M. Kilman",609,34,"West Ham",609
610,336,28,39,29,38.64,62.628,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 124, 128, 36, 38, 217, 218)",TRUE,368310,90.93,39.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.65,2818905335,28,212,178,56,213,141,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.1",NA,"Center","5.87","58.4","86.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,57.0865415799443,0,-23.6653509329194,"M. Kilman",610,34,"West Ham",610
611,247,28,44,165,11.55,29.512,"FirstHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,140906,11.55,29.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7333333333333,2818905341,28,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",28,"Christian Walton","GK",TRUE,0,0,0,"C. Walton",611,35,"Ipswich",611
612,247.5,28,46.5,165,11.55,29.512,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,140906,14.175,32.708,NA,NA,NA,NA,NA,248,NA,NA,NA,NA,28.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01082722,0.01082722,0,"Ipswich","West Ham",28,"Christian Walton","GK",TRUE,0,2.7235185732209,50.6023979049175,"C. Walton",612,35,"Ipswich",612
613,248,28,49,165,14.175,32.708,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 37, 215, 218)",TRUE,140906,20.79,48.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8166666666667,2818905495,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.9",NA,"Back","1.17","70.9","19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01082722,0.01001304,-0.000814179999999999,"Ipswich","West Ham",28,"Christian Walton","GK",TRUE,5.43333978788222,0,66.8937981979959,"C. Walton",613,35,"Ipswich",613
614,248.5,28,51,165,20.79,48.212,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,23.835,47.532,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,28.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01001304,0.01001304,0,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,3.11553915575104,-12.5885634109481,"J. Greaves",614,35,"Ipswich",614
615,249,28,53,165,23.835,47.532,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,381161,31.29,38.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8833333333333,2818905513,28,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6",NA,"Back","5.41","56.9","29.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01001304,0.01132376,0.00131072,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,8.42612670141628,0,-49.8582010988026,"J. Greaves",615,35,"Ipswich",615
