"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndY","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_Longball","type_value_Chipped","type_value_HeadPass","type_value_GoalKick","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_ThrowIn","type_value_LayOff","type_value_ShotAssist","type_value_KeyPass","type_value_RightFoot","type_value_FirstTouch","type_value_RelatedEventId","type_value_GoalMouthY","type_value_RegularPlay","type_value_IndividualPlay","type_value_Assisted","type_value_GoalMouthZ","type_value_OutOfBoxCentre","type_value_MissHigh","type_value_Cross","type_value_Head","type_value_Foul","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_SetPiece","type_value_BigChance","type_value_BoxCentre","type_value_BlockedX","type_value_LeftFoot","type_value_BoxRight","type_value_LowCentre","type_value_BlockedY","type_value_ParriedSafe","type_value_Hands","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_BlockedCross","type_value_OtherBodyPart","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_MissRight","type_value_DeepBoxLeft","type_value_LowRight","type_value_SmallBoxCentre","type_value_KeeperThrow","type_value_MissLeft","type_value_CornerTaken","type_value_HighLeft","type_value_Throughball","type_value_Volley","type_value_FromCorner","type_value_Blocked","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_OutfielderBlock","type_value_PlayerPosition","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_JerseyNumber","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_Collected","type_value_FormationSlot","type_value_Feet","type_value_LeadingToAttempt","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_SmallBoxLeft","type_value_LowLeft","type_value_HighClaim","type_value_OneOnOne","type_value_FastBreak","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_LastMan","type_value_ThirtyFivePlusCentre","value_PassEndY","value_Length","value_PassEndX","value_StandingSave","value_Zone","value_Angle","value_Longball","value_Chipped","value_HeadPass","value_GoalKick","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_ThrowIn","value_LayOff","value_ShotAssist","value_KeyPass","value_RightFoot","value_FirstTouch","value_RelatedEventId","value_GoalMouthY","value_RegularPlay","value_IndividualPlay","value_Assisted","value_GoalMouthZ","value_OutOfBoxCentre","value_MissHigh","value_Cross","value_Head","value_Foul","value_FreekickTaken","value_IntentionalAssist","value_BigChanceCreated","value_SetPiece","value_BigChance","value_BoxCentre","value_BlockedX","value_LeftFoot","value_BoxRight","value_LowCentre","value_BlockedY","value_ParriedSafe","value_Hands","value_DivingSave","value_KeeperSaveInTheBox","value_OverRun","value_BlockedCross","value_OtherBodyPart","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_MissRight","value_DeepBoxLeft","value_LowRight","value_SmallBoxCentre","value_KeeperThrow","value_MissLeft","value_CornerTaken","value_HighLeft","value_Throughball","value_Volley","value_FromCorner","value_Blocked","value_SmallBoxRight","value_SixYardBlock","value_OutfielderBlock","value_PlayerPosition","value_TeamPlayerFormation","value_CaptainPlayerId","value_JerseyNumber","value_InvolvedPlayers","value_TeamFormation","value_Collected","value_FormationSlot","value_Feet","value_LeadingToAttempt","value_IntentionalGoalAssist","value_Yellow","value_SmallBoxLeft","value_LowLeft","value_HighClaim","value_OneOnOne","value_FastBreak","value_ParriedDanger","value_KeeperSaveInSixYard","value_LastMan","value_ThirtyFivePlusCentre","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
464,240.5,20,56,32,74.445,56.712,"FirstHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,343346,97.44,57.12,NA,NA,NA,NA,NA,242,NA,NA,NA,NA,20.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.02401521,0.04647721,0.022462,"Man Utd","West Ham",7,"Mason Mount","AMC",TRUE,0,13.7469129356733,1.01649164626221,"M. Mount",464,22,"Man Utd",464
465,188,20,59,29,23.835,13.94,"FirstHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,361710,23.835,13.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9833333333333,2813539341,20,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"West Ham","Man Utd",25,"Jean-Clair Todibo","DC",TRUE,0,0,0,"J. Todibo",465,22,"Man Utd",465
466,241,20,59,32,81.165,54.06,"FirstHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,343346,81.165,54.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9833333333333,2813539409,20,NA,NA,NA,178,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"Man Utd","West Ham",7,"Mason Mount","AMC",TRUE,0,0,0,"M. Mount",466,22,"Man Utd",466
467,241.5,21,1,32,81.165,54.06,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,343346,97.44,57.12,NA,NA,NA,NA,NA,242,NA,NA,NA,NA,21.0166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.02953272,0.04647721,0.01694449,"Man Utd","West Ham",7,"Mason Mount","AMC",TRUE,0,6.82838501083602,10.6483477963261,"M. Mount",467,22,"Man Utd",467
468,242,21,3,32,97.44,57.12,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,343346,87.15,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.05,2813539491,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81.8","10.4","83.0",NA,"Left","3.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.04647721,0.04066992,-0.00580729,"Man Utd","West Ham",7,"Mason Mount","AMC",TRUE,-3.71497490644695,0,-171.728072841371,"M. Mount",468,22,"Man Utd",468
469,242.5,21,4.5,32,87.15,55.624,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,470680,83.58,55.488,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,21.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.04066992,0.02953272,-0.0111372,"Man Utd","West Ham",41,"Harry Amass","DML",TRUE,0,-2.30096324582345,-177.818358596449,"H. Amass",469,22,"Man Utd",469
470,243,21,6,32,83.58,55.488,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,470680,66.885,52.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,2813539541,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.9","16.9","63.7",NA,"Center","3.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.02953272,0.01870347,-0.01082925,"Man Utd","West Ham",41,"Harry Amass","DML",TRUE,-12.235121530899,0,-171.429800842163,"H. Amass",470,22,"Man Utd",470
471,244,21,9,32,66.885,52.972,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,123761,71.82,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15,2813539583,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.5","14.7","68.4",NA,"Center","5.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01870347,0.02385149,0.00514802,"Man Utd","West Ham",8,"Bruno Fernandes","MC",TRUE,9.00603252118445,0,-70.4168522969956,"B. Fernandes",471,22,"Man Utd",471
472,245,21,11,32,72.66,40.052,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,408962,83.37,39.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1833333333333,2813539607,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58.6","10.7","79.4",NA,"Center","6.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.02385149,0.03511326,0.01126177,"Man Utd","West Ham",25,"Manuel Ugarte","MC",TRUE,10.4947965084708,0,-1.09121622526256,"M. Ugarte",472,22,"Man Utd",472
473,246,21,12,32,83.37,39.848,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,460260,77.805,50.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2,2813539679,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.7","11.7","74.1",NA,"Center","2.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.03511326,0.0241224,-0.01099086,"Man Utd","West Ham",37,"Kobbie Mainoo","AMC",TRUE,-9.20499732361975,0,118.456588578377,"K. Mainoo",473,22,"Man Utd",473
474,247,21,16,32,77.175,52.292,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 36, 38, 217, 218)",TRUE,343346,83.685,50.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2666666666667,2813539689,21,141,212,140,178,56,213,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.8","6.8","79.7",NA,"Center","5.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"Man Utd","West Ham",7,"Mason Mount","AMC",TRUE,6.53619981129739,0,-17.9424470891587,"M. Mount",474,22,"Man Utd",474
475,189,21,16,29,23.1,14.688,"FirstHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,361710,23.1,14.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2666666666667,2813539693,21,NA,NA,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,NA,NA,NA,"West Ham","Man Utd",25,"Jean-Clair Todibo","DC",TRUE,0,0,0,"J. Todibo",475,23,"West Ham",475
476,189.5,21,17,29,23.1,14.688,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,111372,13.335,12.036,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,21.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.00942382,0.00878589,-0.00063793,"West Ham","Man Utd",5,"Vladimir Coufal","MR",TRUE,0,-10.1136085656985,-164.805965782732,"V. Coufal",476,23,"West Ham",476
477,191,21,18,29,13.335,12.036,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,111372,24.465,19.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,2813539733,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.4","13.7","23.3",NA,"Back","0.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.00878589,0.01001304,0.00122715,"West Ham","Man Utd",5,"Vladimir Coufal","MR",TRUE,12.515516048732,0,35.55812492119,"V. Coufal",477,23,"West Ham",477
478,192,21,19,29,25.2,20.264,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,105172,32.34,20.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3166666666667,2813539785,21,141,212,140,178,56,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.5","7.1","30.8",NA,"Back","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 22:05:48",73804,"Old Trafford","Jarred Gillett","0 : 2",32,29,0.01001304,0.01110462,0.00109158,"West Ham","Man Utd",8,"James Ward-Prowse","MC",TRUE,6.98843347463837,0,-1.63657704161672,"J. Ward-Prowse",478,23,"West Ham",478
