"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Angle","type_value_Zone","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Defensive","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Head","type_value_HeadPass","type_value_Chipped","type_value_ThrowIn","type_value_Throughball","type_value_RightFoot","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_KeeperThrow","type_value_LastMan","type_value_LayOff","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_LowRight","type_value_BigChance","type_value_BoxCentre","type_value_GoalMouthZ","type_value_Assisted","type_value_RelatedEventId","type_value_GoalKick","type_value_HighClaim","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_LeftFoot","type_value_OtherBodyPart","type_value_FromCorner","type_value_BoxLeft","type_value_MissHigh","type_value_Foul","type_value_FirstTouch","type_value_GoalDisallowed","type_value_SmallBoxCentre","type_value_BlockedX","type_value_BlockedY","type_value_LowCentre","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_AerialFoul","type_value_Blocked","type_value_SetPiece","type_value_OutfielderBlock","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_SixYardBlock","type_value_BoxRight","type_value_OverRun","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_HighCentre","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Volley","type_value_Yellow","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_DivingSave","type_value_OneOnOne","type_value_LowLeft","type_value_ThrowinSetPiece","type_value_ParriedDanger","type_value_Red","type_value_HighLeft","type_value_FastBreak","value_PassEndX","value_Angle","value_Zone","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Defensive","value_OppositeRelatedEvent","value_Offensive","value_Head","value_HeadPass","value_Chipped","value_ThrowIn","value_Throughball","value_RightFoot","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_KeeperThrow","value_LastMan","value_LayOff","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_LowRight","value_BigChance","value_BoxCentre","value_GoalMouthZ","value_Assisted","value_RelatedEventId","value_GoalKick","value_HighClaim","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_LeftFoot","value_OtherBodyPart","value_FromCorner","value_BoxLeft","value_MissHigh","value_Foul","value_FirstTouch","value_GoalDisallowed","value_SmallBoxCentre","value_BlockedX","value_BlockedY","value_LowCentre","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_AerialFoul","value_Blocked","value_SetPiece","value_OutfielderBlock","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_SixYardBlock","value_BoxRight","value_OverRun","value_IndividualPlay","value_OutOfBoxCentre","value_HighCentre","value_Hands","value_Collected","value_KeeperSaveObox","value_Volley","value_Yellow","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_DivingSave","value_OneOnOne","value_LowLeft","value_ThrowinSetPiece","value_ParriedDanger","value_Red","value_HighLeft","value_FastBreak","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
347,164,16,41,162,6.3,45.832,"FirstHalf","Aerial","Successful",NA,NA,NA,"c(197, 200)",FALSE,389579,6.3,45.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6833333333333,2818893689,16,NA,NA,56,NA,NA,NA,NA,285,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,"206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",3,"Tyrick Mitchell","DML",TRUE,0,0,0,"T. Mitchell",347,24,"Crystal Palace",347
348,206,16,41,26,98.7,22.168,"FirstHalf","Aerial","Unsuccessful",NA,NA,NA,"198:199",FALSE,108226,98.7,22.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6833333333333,2818894205,16,NA,NA,56,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",11,"Mohamed Salah","AMR",TRUE,0,0,0,"M. Salah",348,24,"Crystal Palace",348
349,159,16,41,162,5.04,41.548,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,389579,8.925,44.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6833333333333,2818893397,16,140,213,56,141,212,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.5","0.68","Back","65.7","5.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",3,"Tyrick Mitchell","DML",TRUE,0,0,38.839210177464,"T. Mitchell",349,24,"Crystal Palace",349
350,160,16,43,162,9.66,44.2,"FirstHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,133464,15.75,55.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7166666666667,2818893417,16,140,213,56,141,212,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.0","1.07","Back","81.2","12.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",8,"Jefferson Lerma","DC",TRUE,0,0,61.0647674619932,"J. Lerma",350,24,"Crystal Palace",350
351,162,16,44,162,15.96,55.216,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,332403,11.655,51.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7333333333333,2818893449,16,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1","3.81","Back","76.2","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.00878589,0.00878589,0,"Crystal Palace","Liverpool",10,"Eberechi Eze","AMC",TRUE,-3.49726159074312,0,-141.699050298695,"E. Eze",351,24,"Crystal Palace",351
352,163,16,45,162,11.55,51.612,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 128, 36, 38, 216, 218)",TRUE,133464,60.06,36.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.75,2818893505,16,140,213,56,141,212,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57.2","5.98","Center","53.3","50.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Crystal Palace","Liverpool",8,"Jefferson Lerma","DC",TRUE,50.0991465838496,0,-17.5782360498262,"J. Lerma",352,24,"Crystal Palace",352
353,193,16,52,26,44.73,31.688,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,345957,50.295,39.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8666666666667,2818893585,16,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.9","0.94","Back","57.9","9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01484598,0.01484598,0,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,5.34619783031113,0,54.0867349490052,"I. Konate",353,25,"Liverpool",353
354,193.5,16,54,26,50.295,39.372,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,95408,57.225,39.916,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01689528,0.01689528,0,"Liverpool","Crystal Palace",4,"Virgil van Dijk","DC",TRUE,0,6.82823387124658,4.48847292603714,"V. v. Dijk",354,25,"Liverpool",354
355,194,16,56,26,57.225,39.916,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,95408,63.63,23.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9333333333333,2818893653,16,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.6","5.08","Center","34.3","17.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01689528,0.01935132,0.00245604,"Liverpool","Crystal Palace",4,"Virgil van Dijk","DC",TRUE,5.41456636433998,0,-68.8919450807573,"V. v. Dijk",355,25,"Liverpool",355
356,194.5,16,58.5,26,63.63,23.324,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,345957,68.565,21.896,NA,NA,NA,NA,NA,195,NA,NA,NA,NA,16.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.01935132,0.0241224,0.00477108,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,0,4.33241406591864,-16.138418571634,"I. Konate",356,25,"Liverpool",356
357,195,17,1,26,68.565,21.896,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,345957,72.975,9.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0166666666667,2818893695,17,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69.5","5.04","Right","13.4","13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.0241224,0.02401521,-0.00010719,"Liverpool","Crystal Palace",5,"Ibrahima Konate","DC",TRUE,-2.16584537917391,0,-70.9674881274464,"I. Konate",357,25,"Liverpool",357
358,196,17,3,26,72.975,9.112,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,424945,81.165,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.05,2818893709,17,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.3","5.55","Right","2.5","11.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.02401521,0.02756312,0.00354791,"Liverpool","Crystal Palace",84,"Conor Bradley","DR",TRUE,0.416549418836723,0,-42.145287498492,"C. Bradley",358,25,"Liverpool",358
359,197,17,5,26,81.165,1.7,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,108226,82.425,8.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0833333333333,2818893731,17,140,213,56,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.5","1.39","Right","12.9","7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.02756312,0.02953272,0.0019696,"Liverpool","Crystal Palace",11,"Mohamed Salah","AMR",TRUE,6.28837064283545,0,79.8977625256101,"M. Salah",359,25,"Liverpool",359
360,197.5,17,6,26,82.425,8.772,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,424945,89.145,7.752,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,0.02953272,0.03485072,0.005318,"Liverpool","Crystal Palace",84,"Conor Bradley","DR",TRUE,0,3.18890212890232,-8.63080178854842,"C. Bradley",360,25,"Liverpool",360
361,198,17,7,26,89.145,7.752,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 36, 37, 217, 218)",TRUE,424945,94.08,39.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1166666666667,2818893759,17,140,213,56,141,212,178,1,NA,NA,NA,NA,NA,155,NA,NA,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.6","1.42","Center","58.7","32.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-25 23:22:58",60382,"Anfield","Darren England","1 : 1",26,162,NA,NA,NA,"Liverpool","Crystal Palace",84,"Conor Bradley","DR",TRUE,18.2453803233208,0,81.2769969033271,"C. Bradley",361,25,"Liverpool",361
