"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_StandingSave","type_value_PassEndX","type_value_Length","type_value_PassEndY","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_ThrowIn","type_value_LayOff","type_value_Chipped","type_value_Foul","type_value_FreekickTaken","type_value_RightFoot","type_value_Cross","type_value_BlockedCross","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_LowCentre","type_value_BlockedX","type_value_FirstTouch","type_value_BoxCentre","type_value_Assisted","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_BlockedY","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_LeftFoot","type_value_BigChanceCreated","type_value_BigChance","type_value_Head","type_value_Collected","type_value_Hands","type_value_OtherBodyPart","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_LowLeft","type_value_DivingSave","type_value_KeeperSaveObox","type_value_Blocked","type_value_LowRight","type_value_OutfielderBlock","type_value_GoalKick","type_value_MissHigh","type_value_HighClaim","type_value_KeeperThrow","type_value_Throughball","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_PlayerCaughtOffside","type_value_MissRight","type_value_SetPiece","type_value_MissLeft","type_value_IndirectFreekickTaken","type_value_CornerTaken","type_value_HighCentre","type_value_BoxLeft","type_value_LeadingToAttempt","type_value_Red","type_value_Yellow","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_GoalDisallowed","type_value_BoxRight","type_value_FastBreak","type_value_HighRight","type_value_IntentionalGoalAssist","type_value_SmallBoxRight","type_value_HighLeft","type_value_Volley","type_value_DirectFreekick","type_value_Penalty","type_value_KeeperMissed","type_value_ParriedDanger","type_value_FromCorner","value_Zone","value_Angle","value_StandingSave","value_PassEndX","value_Length","value_PassEndY","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_ThrowIn","value_LayOff","value_Chipped","value_Foul","value_FreekickTaken","value_RightFoot","value_Cross","value_BlockedCross","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_GoalMouthY","value_LowCentre","value_BlockedX","value_FirstTouch","value_BoxCentre","value_Assisted","value_RegularPlay","value_RelatedEventId","value_GoalMouthZ","value_BlockedY","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_LeftFoot","value_BigChanceCreated","value_BigChance","value_Head","value_Collected","value_Hands","value_OtherBodyPart","value_OutOfBoxCentre","value_IndividualPlay","value_LowLeft","value_DivingSave","value_KeeperSaveObox","value_Blocked","value_LowRight","value_OutfielderBlock","value_GoalKick","value_MissHigh","value_HighClaim","value_KeeperThrow","value_Throughball","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_PlayerCaughtOffside","value_MissRight","value_SetPiece","value_MissLeft","value_IndirectFreekickTaken","value_CornerTaken","value_HighCentre","value_BoxLeft","value_LeadingToAttempt","value_Red","value_Yellow","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_GoalDisallowed","value_BoxRight","value_FastBreak","value_HighRight","value_IntentionalGoalAssist","value_SmallBoxRight","value_HighLeft","value_Volley","value_DirectFreekick","value_Penalty","value_KeeperMissed","value_ParriedDanger","value_FromCorner","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
255,163,12,16,32,31.5,39.1,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,517341,48.195,63.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2666666666667,2818889053,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","0.97",NA,"45.9","29.7","93.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01132376,0.01248344,0.00115968,"Man Utd","Aston Villa",26,"Ayden Heaven","DC",TRUE,9.60011646841978,0,55.7805314113068,"A. Heaven",255,13,"Man Utd",255
256,163.5,12,19.5,32,48.195,63.648,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,495260,75.495,63.648,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,12.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01248344,0.02122129,0.00873785,"Man Utd","Aston Villa",13,"Patrick Dorgu","DML",TRUE,0,22.2490001936099,0,"P. Dorgu",256,13,"Man Utd",256
257,164,12,23,32,75.495,63.648,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,495260,74.13,51.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3833333333333,2818889087,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.60",NA,"70.6","11.9","76.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02122129,0.02401521,0.00279392,"Man Utd","Aston Villa",13,"Patrick Dorgu","DML",TRUE,6.18540494787857,0,-96.5808418483085,"P. Dorgu",257,13,"Man Utd",257
258,165,12,26,32,72.975,52.02,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,343346,65.94,57.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4333333333333,2818889103,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","2.48",NA,"62.8","8.9","84.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02401521,0.01870347,-0.00531174,"Man Utd","Aston Villa",7,"Mason Mount","AMC",TRUE,-8.85208357535035,0,141.941100852324,"M. Mount",258,13,"Man Utd",258
259,166,12,28,32,65.625,55.42,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,88526,67.305,42.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4666666666667,2818889177,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.84",NA,"64.1","13.3","62.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01870347,0.0199707,0.00126723,"Man Utd","Aston Villa",18,"Casemiro","MC",TRUE,6.24163103723337,0,-82.7424537304004,"Casemiro",259,13,"Man Utd",259
260,166.5,12,29,32,67.305,42.228,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,123761,69.93,37.468,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,12.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0199707,0.02385149,0.00388079,"Man Utd","Aston Villa",8,"Bruno Fernandes","MC",TRUE,0,3.34149346029056,-61.1245566037719,"B. Fernandes",260,13,"Man Utd",260
261,167,12,30,32,69.93,37.468,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 38, 217, 218)",TRUE,123761,84.42,3.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,2818889243,12,56,213,178,140,212,141,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","5.12",NA,"80.4","36.8","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02385149,0.02756312,0.00371163,"Man Utd","Aston Villa",8,"Bruno Fernandes","MC",TRUE,-1.46661791599573,0,-66.8344979699758,"B. Fernandes",261,13,"Man Utd",261
262,168,12,34,32,84.42,3.604,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,386634,71.61,3.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5666666666667,2818889283,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right","3.17",NA,"68.2","12.8","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02756312,0.02122129,-0.00634183,"Man Utd","Aston Villa",16,"Amad Diallo","AMC",TRUE,-8.72115668813611,0,-178.175739408152,"A. Diallo",262,13,"Man Utd",262
263,169,12,36,32,72.45,3.536,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,100008,75.39,15.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,2818889323,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.33",NA,"71.8","12.2","22.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02122129,0.02401521,0.00279392,"Man Utd","Aston Villa",2,"Victor Lindelof","DC",TRUE,9.59770190291031,0,76.0458225244318,"V. Lindelof",263,13,"Man Utd",263
264,170,12,37,32,75.39,16.388,"FirstHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,123761,80.01,18.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6166666666667,2818889329,12,56,213,178,140,212,141,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.43",NA,"76.2","5.1","27.2",NA,NA,"81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,NA,NA,NA,"Man Utd","Aston Villa",8,"Bruno Fernandes","MC",TRUE,5.04317568699643,0,24.5261259854413,"B. Fernandes",264,13,"Man Utd",264
265,81,12,37,24,28.245,53.108,"FirstHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,400815,28.245,53.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6166666666667,2818889331,12,56,NA,178,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,NA,NA,NA,"Aston Villa","Man Utd",24,"Amadou Onana","DMC",TRUE,0,0,0,"A. Onana",265,14,"Aston Villa",265
266,81.5,12,38,24,28.245,53.108,"FirstHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,137467,35.91,38.692,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,12.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0105949,0.01262646,0.00203156,"Aston Villa","Man Utd",21,"Marco Asensio","AMC",TRUE,0,9.84856019684634,-62.0003816304515,"M. Asensio",266,14,"Aston Villa",266
267,83,12,39,24,35.91,38.692,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,137467,42.21,48.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,2818889409,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","1.00",NA,"40.2","11.7","71.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01262646,0.01269174,6.52799999999992e-05,"Aston Villa","Man Utd",21,"Marco Asensio","AMC",TRUE,4.79492988777061,0,57.4236503923557,"M. Asensio",267,14,"Aston Villa",267
268,84,12,41,24,42.21,48.552,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,148503,27.615,42.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6833333333333,2818889421,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","3.53",NA,"26.3","15.7","62.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01269174,0.01110462,-0.00158712,"Aston Villa","Man Utd",11,"Ollie Watkins","FW",TRUE,-13.4111814352112,0,-157.935107587787,"O. Watkins",268,14,"Aston Villa",268
269,85,12,43,24,29.19,43.248,"FirstHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,400815,31.815,30.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7166666666667,2818889439,12,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.91",NA,"30.3","13.5","44.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01110462,0.01132376,0.00021914,"Aston Villa","Man Utd",24,"Amadou Onana","DMC",TRUE,3.08079923527463,0,-78.7460391816805,"A. Onana",269,14,"Aston Villa",269
